country,year,gender,age,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp,generation,continent
Croatia,2015,male,25-34 years,41,280212,14.63,"49,425,513,611",12351,Millenials,Europe
Croatia,2014,male,25-34 years,42,287190,14.62,"57,629,518,806",14299,Millenials,Europe
Croatia,2016,male,25-34 years,48,274466,17.49,"51,338,524,831",12905,Millenials,Europe
Croatia,2012,male,25-34 years,51,294314,17.33,"56,565,475,275",13952,Millenials,Europe
Croatia,2013,male,25-34 years,59,291832,20.22,"58,085,856,019",14362,Millenials,Europe
Croatia,2011,male,25-34 years,63,314331,20.04,"62,375,044,443",14890,Millenials,Europe
Bulgaria,2000,female,05-14 years,0,459736,0,"13,153,016,531",1680,Millenials,Europe
Bulgaria,2006,female,05-14 years,0,340240,0,"34,130,122,491",4638,Millenials,Europe
Bulgaria,1993,female,05-14 years,3,546200,0.55,"10,829,710,145",1354,Millenials,Europe
Bulgaria,1998,female,05-14 years,3,490700,0.61,"14,630,992,956",1852,Millenials,Europe
Bulgaria,1999,female,05-14 years,3,476100,0.63,"13,495,075,366",1715,Millenials,Europe
Bulgaria,2002,female,05-14 years,3,408024,0.74,"16,276,456,428",2157,Millenials,Europe
Bulgaria,2004,female,05-14 years,3,367936,0.82,"25,957,970,922",3485,Millenials,Europe
Bulgaria,2005,female,05-14 years,3,352518,0.85,"29,636,617,750",4003,Millenials,Europe
Bulgaria,2005,male,05-14 years,3,371764,0.81,"29,636,617,750",4003,Millenials,Europe
Bulgaria,1992,female,05-14 years,4,560000,0.71,"10,350,515,464",1287,Millenials,Europe
Bulgaria,1994,female,05-14 years,4,536800,0.75,"9,697,416,974",1213,Millenials,Europe
Bulgaria,2001,female,05-14 years,4,429090,0.93,"14,075,616,789",1854,Millenials,Europe
Bulgaria,2001,male,05-14 years,4,451423,0.89,"14,075,616,789",1854,Millenials,Europe
Bulgaria,2006,male,05-14 years,4,358730,1.12,"34,130,122,491",4638,Millenials,Europe
Bulgaria,2000,male,05-14 years,5,482907,1.04,"13,153,016,531",1680,Millenials,Europe
Bulgaria,2004,male,05-14 years,5,387953,1.29,"25,957,970,922",3485,Millenials,Europe
Bulgaria,1991,female,05-14 years,6,607300,0.99,"10,943,548,387",1298,Millenials,Europe
Bulgaria,1992,male,05-14 years,6,591000,1.02,"10,350,515,464",1287,Millenials,Europe
Bulgaria,1995,female,05-14 years,6,527300,1.14,"13,063,422,619",1636,Millenials,Europe
Bulgaria,2002,male,05-14 years,6,429978,1.4,"16,276,456,428",2157,Millenials,Europe
Bulgaria,2003,female,05-14 years,6,386539,1.55,"20,982,685,981",2800,Millenials,Europe
Bulgaria,2003,male,05-14 years,6,407671,1.47,"20,982,685,981",2800,Millenials,Europe
Bulgaria,1995,male,05-14 years,7,555500,1.26,"13,063,422,619",1636,Millenials,Europe
Bulgaria,1996,female,05-14 years,7,516300,1.36,"10,109,612,142",1270,Millenials,Europe
Bulgaria,1996,male,05-14 years,7,543600,1.29,"10,109,612,142",1270,Millenials,Europe
Bulgaria,1997,female,05-14 years,7,504000,1.39,"11,195,612,105",1411,Millenials,Europe
Bulgaria,1999,male,05-14 years,7,500600,1.4,"13,495,075,366",1715,Millenials,Europe
Bulgaria,1994,male,05-14 years,9,566000,1.59,"9,697,416,974",1213,Millenials,Europe
Bulgaria,1998,male,05-14 years,9,516100,1.74,"14,630,992,956",1852,Millenials,Europe
Bulgaria,1993,male,05-14 years,10,576500,1.73,"10,829,710,145",1354,Millenials,Europe
Bulgaria,1997,male,05-14 years,10,530100,1.89,"11,195,612,105",1411,Millenials,Europe
Bulgaria,1991,male,05-14 years,12,639800,1.88,"10,943,548,387",1298,Millenials,Europe
Bulgaria,2014,female,15-24 years,5,356406,1.4,"56,731,990,232",8241,Millenials,Europe
Bulgaria,2013,female,15-24 years,6,374785,1.6,"55,758,754,072",8057,Millenials,Europe
Bulgaria,2010,female,15-24 years,8,444943,1.8,"50,610,058,210",7066,Millenials,Europe
Bulgaria,2007,female,15-24 years,9,493056,1.83,"44,411,476,557",6073,Millenials,Europe
Bulgaria,2009,female,15-24 years,9,463505,1.94,"51,884,481,410",7186,Millenials,Europe
Bulgaria,2008,female,15-24 years,10,479334,2.09,"54,409,138,498",7487,Millenials,Europe
Bulgaria,2006,female,15-24 years,11,504961,2.18,"34,130,122,491",4638,Millenials,Europe
Bulgaria,2011,female,15-24 years,11,419980,2.62,"57,418,414,504",8137,Millenials,Europe
Bulgaria,2004,female,15-24 years,12,520846,2.3,"25,957,970,922",3485,Millenials,Europe
Bulgaria,2003,female,15-24 years,13,527203,2.47,"20,982,685,981",2800,Millenials,Europe
Bulgaria,2012,female,15-24 years,14,394971,3.54,"53,903,022,339",7745,Millenials,Europe
Bulgaria,2005,female,15-24 years,20,513893,3.89,"29,636,617,750",4003,Millenials,Europe
Bulgaria,2002,female,15-24 years,23,533586,4.31,"16,276,456,428",2157,Millenials,Europe
Bulgaria,2001,female,15-24 years,25,539883,4.63,"14,075,616,789",1854,Millenials,Europe
Bulgaria,2009,male,15-24 years,29,487528,5.95,"51,884,481,410",7186,Millenials,Europe
Bulgaria,2013,male,15-24 years,32,397784,8.04,"55,758,754,072",8057,Millenials,Europe
Bulgaria,2014,male,15-24 years,33,378681,8.71,"56,731,990,232",8241,Millenials,Europe
Bulgaria,2010,male,15-24 years,35,467481,7.49,"50,610,058,210",7066,Millenials,Europe
Bulgaria,2011,male,15-24 years,36,442991,8.13,"57,418,414,504",8137,Millenials,Europe
Bulgaria,2005,male,15-24 years,39,540814,7.21,"29,636,617,750",4003,Millenials,Europe
Bulgaria,2007,male,15-24 years,39,518624,7.52,"44,411,476,557",6073,Millenials,Europe
Bulgaria,2004,male,15-24 years,40,548773,7.29,"25,957,970,922",3485,Millenials,Europe
Bulgaria,2006,male,15-24 years,45,531167,8.47,"34,130,122,491",4638,Millenials,Europe
Bulgaria,2012,male,15-24 years,45,418715,10.75,"53,903,022,339",7745,Millenials,Europe
Bulgaria,2008,male,15-24 years,48,504391,9.52,"54,409,138,498",7487,Millenials,Europe
Bulgaria,2003,male,15-24 years,49,555686,8.82,"20,982,685,981",2800,Millenials,Europe
Bulgaria,2002,male,15-24 years,51,562398,9.07,"16,276,456,428",2157,Millenials,Europe
Bulgaria,2001,male,15-24 years,63,569649,11.06,"14,075,616,789",1854,Millenials,Europe
Bulgaria,2011,female,25-34 years,7,509076,1.38,"57,418,414,504",8137,Millenials,Europe
Bulgaria,2013,female,25-34 years,12,477076,2.52,"55,758,754,072",8057,Millenials,Europe
Bulgaria,2012,female,25-34 years,13,482889,2.69,"53,903,022,339",7745,Millenials,Europe
Bulgaria,2014,female,25-34 years,13,472176,2.75,"56,731,990,232",8241,Millenials,Europe
Bulgaria,2014,male,25-34 years,47,508827,9.24,"56,731,990,232",8241,Millenials,Europe
Bulgaria,2013,male,25-34 years,56,514523,10.88,"55,758,754,072",8057,Millenials,Europe
Bulgaria,2011,male,25-34 years,59,543115,10.86,"57,418,414,504",8137,Millenials,Europe
Bulgaria,2012,male,25-34 years,62,520738,11.91,"53,903,022,339",7745,Millenials,Europe
Bosnia and Herzegovina,2011,female,15-24 years,0,272956,0,"18,644,723,861",5076,Millenials,Europe
Bosnia and Herzegovina,2011,male,15-24 years,0,290910,0,"18,644,723,861",5076,Millenials,Europe
Bosnia and Herzegovina,2014,female,15-24 years,2,250924,0.8,"18,558,343,508",5079,Millenials,Europe
Bosnia and Herzegovina,2014,male,15-24 years,6,274269,2.19,"18,558,343,508",5079,Millenials,Europe
Bosnia and Herzegovina,2011,female,25-34 years,0,256067,0,"18,644,723,861",5076,Millenials,Europe
Bosnia and Herzegovina,2011,male,25-34 years,1,252743,0.4,"18,644,723,861",5076,Millenials,Europe
Bosnia and Herzegovina,2014,female,25-34 years,3,234219,1.28,"18,558,343,508",5079,Millenials,Europe
Bosnia and Herzegovina,2014,male,25-34 years,19,252546,7.52,"18,558,343,508",5079,Millenials,Europe
Belgium,1992,female,05-14 years,0,589400,0,"236,038,384,442",25036,Millenials,Europe
Belgium,1997,female,05-14 years,0,593623,0,"254,813,599,459",26609,Millenials,Europe
Belgium,2005,female,05-14 years,0,595487,0,"387,365,750,529",39124,Millenials,Europe
Belgium,1991,female,05-14 years,1,589600,0.17,"211,637,816,539",22523,Millenials,Europe
Belgium,1993,female,05-14 years,1,589600,0.17,"225,924,679,921",23875,Millenials,Europe
Belgium,1994,female,05-14 years,1,590400,0.17,"246,194,938,751",25922,Millenials,Europe
Belgium,2000,female,05-14 years,1,599175,0.17,"237,904,919,845",24592,Millenials,Europe
Belgium,2005,male,05-14 years,1,622381,0.16,"387,365,750,529",39124,Millenials,Europe
Belgium,2006,male,05-14 years,1,619058,0.16,"409,813,197,842",41135,Millenials,Europe
Belgium,1996,female,05-14 years,2,592477,0.34,"281,358,175,896",29438,Millenials,Europe
Belgium,1998,female,05-14 years,2,597469,0.33,"260,601,911,536",27087,Millenials,Europe
Belgium,1999,female,05-14 years,2,598795,0.33,"260,202,429,150",26969,Millenials,Europe
Belgium,2002,male,05-14 years,2,628784,0.32,"258,860,436,665",26526,Millenials,Europe
Belgium,1995,female,05-14 years,3,591200,0.51,"289,567,323,481",30394,Millenials,Europe
Belgium,1996,male,05-14 years,3,622534,0.48,"281,358,175,896",29438,Millenials,Europe
Belgium,2002,female,05-14 years,3,600964,0.5,"258,860,436,665",26526,Millenials,Europe
Belgium,2004,male,05-14 years,3,625132,0.48,"370,885,026,074",37661,Millenials,Europe
Belgium,2006,female,05-14 years,3,592596,0.51,"409,813,197,842",41135,Millenials,Europe
Belgium,1991,male,05-14 years,4,618500,0.65,"211,637,816,539",22523,Millenials,Europe
Belgium,1993,male,05-14 years,4,619900,0.65,"225,924,679,921",23875,Millenials,Europe
Belgium,2000,male,05-14 years,4,628531,0.64,"237,904,919,845",24592,Millenials,Europe
Belgium,2001,female,05-14 years,4,600055,0.67,"237,841,968,680",24494,Millenials,Europe
Belgium,2003,female,05-14 years,4,600217,0.67,"319,002,821,670",32538,Millenials,Europe
Belgium,1992,male,05-14 years,5,619100,0.81,"236,038,384,442",25036,Millenials,Europe
Belgium,1998,male,05-14 years,5,626794,0.8,"260,601,911,536",27087,Millenials,Europe
Belgium,1997,male,05-14 years,6,623586,0.96,"254,813,599,459",26609,Millenials,Europe
Belgium,2004,female,05-14 years,6,597900,1,"370,885,026,074",37661,Millenials,Europe
Belgium,2001,male,05-14 years,7,628591,1.11,"237,841,968,680",24494,Millenials,Europe
Belgium,2003,male,05-14 years,8,627838,1.27,"319,002,821,670",32538,Millenials,Europe
Belgium,1999,male,05-14 years,9,628075,1.43,"260,202,429,150",26969,Millenials,Europe
Belgium,1994,male,05-14 years,10,620600,1.61,"246,194,938,751",25922,Millenials,Europe
Belgium,1995,male,05-14 years,10,621100,1.61,"289,567,323,481",30394,Millenials,Europe
Belgium,2015,female,15-24 years,21,649587,3.23,"455,039,563,133",42830,Millenials,Europe
Belgium,2007,female,15-24 years,22,635389,3.46,"471,821,105,940",47040,Millenials,Europe
Belgium,2002,female,15-24 years,24,614288,3.91,"258,860,436,665",26526,Millenials,Europe
Belgium,2005,female,15-24 years,26,624077,4.17,"387,365,750,529",39124,Millenials,Europe
Belgium,2006,female,15-24 years,27,629311,4.29,"409,813,197,842",41135,Millenials,Europe
Belgium,2013,female,15-24 years,27,656675,4.11,"520,925,468,953",49489,Millenials,Europe
Belgium,2014,female,15-24 years,27,653625,4.13,"530,770,977,634",50173,Millenials,Europe
Belgium,2004,female,15-24 years,28,620047,4.52,"370,885,026,074",37661,Millenials,Europe
Belgium,2012,female,15-24 years,28,659827,4.24,"497,884,216,569",47678,Millenials,Europe
Belgium,2010,female,15-24 years,32,647625,4.94,"483,548,031,197",47355,Millenials,Europe
Belgium,2009,female,15-24 years,34,646252,5.26,"484,552,792,442",47630,Millenials,Europe
Belgium,2001,female,15-24 years,35,612659,5.71,"237,841,968,680",24494,Millenials,Europe
Belgium,2008,female,15-24 years,37,641708,5.77,"518,625,897,173",51345,Millenials,Europe
Belgium,2003,female,15-24 years,39,616806,6.32,"319,002,821,670",32538,Millenials,Europe
Belgium,2011,female,15-24 years,41,656675,6.24,"527,008,453,887",50893,Millenials,Europe
Belgium,2014,male,15-24 years,85,675446,12.58,"530,770,977,634",50173,Millenials,Europe
Belgium,2006,male,15-24 years,86,645841,13.32,"409,813,197,842",41135,Millenials,Europe
Belgium,2009,male,15-24 years,90,661817,13.6,"484,552,792,442",47630,Millenials,Europe
Belgium,2007,male,15-24 years,91,651293,13.97,"471,821,105,940",47040,Millenials,Europe
Belgium,2013,male,15-24 years,91,679018,13.4,"520,925,468,953",49489,Millenials,Europe
Belgium,2015,male,15-24 years,93,671971,13.84,"455,039,563,133",42830,Millenials,Europe
Belgium,2005,male,15-24 years,98,641284,15.28,"387,365,750,529",39124,Millenials,Europe
Belgium,2010,male,15-24 years,98,663725,14.77,"483,548,031,197",47355,Millenials,Europe
Belgium,2012,male,15-24 years,100,681023,14.68,"497,884,216,569",47678,Millenials,Europe
Belgium,2002,male,15-24 years,107,633971,16.88,"258,860,436,665",26526,Millenials,Europe
Belgium,2011,male,15-24 years,109,676437,16.11,"527,008,453,887",50893,Millenials,Europe
Belgium,2008,male,15-24 years,110,657101,16.74,"518,625,897,173",51345,Millenials,Europe
Belgium,2001,male,15-24 years,118,631774,18.68,"237,841,968,680",24494,Millenials,Europe
Belgium,2003,male,15-24 years,121,636426,19.01,"319,002,821,670",32538,Millenials,Europe
Belgium,2004,male,15-24 years,124,638439,19.42,"370,885,026,074",37661,Millenials,Europe
Belgium,2014,female,25-34 years,43,724681,5.93,"530,770,977,634",50173,Millenials,Europe
Belgium,2012,female,25-34 years,45,715195,6.29,"497,884,216,569",47678,Millenials,Europe
Belgium,2015,female,25-34 years,45,726357,6.2,"455,039,563,133",42830,Millenials,Europe
Belgium,2013,female,25-34 years,47,721787,6.51,"520,925,468,953",49489,Millenials,Europe
Belgium,2011,female,25-34 years,60,707535,8.48,"527,008,453,887",50893,Millenials,Europe
Belgium,2013,male,25-34 years,159,728918,21.81,"520,925,468,953",49489,Millenials,Europe
Belgium,2015,male,25-34 years,161,728873,22.09,"455,039,563,133",42830,Millenials,Europe
Belgium,2011,male,25-34 years,163,715773,22.77,"527,008,453,887",50893,Millenials,Europe
Belgium,2014,male,25-34 years,168,728759,23.05,"530,770,977,634",50173,Millenials,Europe
Belgium,2012,male,25-34 years,193,723202,26.69,"497,884,216,569",47678,Millenials,Europe
Belarus,1991,female,05-14 years,2,781100,0.26,"18,000,000,000",1899,Millenials,Europe
Belarus,1994,female,05-14 years,2,807600,0.25,"14,932,024,169",1547,Millenials,Europe
Belarus,1997,female,05-14 years,2,783300,0.26,"14,128,408,566",1458,Millenials,Europe
Belarus,2001,female,05-14 years,2,647427,0.31,"12,354,820,144",1299,Millenials,Europe
Belarus,1995,female,05-14 years,3,807300,0.37,"13,972,676,841",1444,Millenials,Europe
Belarus,1996,female,05-14 years,3,797600,0.38,"14,756,846,154",1524,Millenials,Europe
Belarus,2003,female,05-14 years,3,574416,0.52,"17,827,791,321",1892,Millenials,Europe
Belarus,1992,female,05-14 years,4,793700,0.5,"17,037,037,037",1780,Millenials,Europe
Belarus,1993,female,05-14 years,4,804600,0.5,"16,280,991,736",1689,Millenials,Europe
Belarus,1999,female,05-14 years,4,713600,0.56,"12,138,486,532",1269,Millenials,Europe
Belarus,1998,female,05-14 years,5,761400,0.66,"15,222,012,660",1570,Millenials,Europe
Belarus,2002,female,05-14 years,5,609886,0.82,"14,594,249,023",1541,Millenials,Europe
Belarus,2000,female,05-14 years,6,683020,0.88,"12,736,856,828",1335,Millenials,Europe
Belarus,1997,male,05-14 years,8,809000,0.99,"14,128,408,566",1458,Millenials,Europe
Belarus,2003,male,05-14 years,11,605243,1.82,"17,827,791,321",1892,Millenials,Europe
Belarus,1995,male,05-14 years,12,829500,1.45,"13,972,676,841",1444,Millenials,Europe
Belarus,1998,male,05-14 years,12,787800,1.52,"15,222,012,660",1570,Millenials,Europe
Belarus,1996,male,05-14 years,13,821700,1.58,"14,756,846,154",1524,Millenials,Europe
Belarus,1991,male,05-14 years,14,807600,1.73,"18,000,000,000",1899,Millenials,Europe
Belarus,1994,male,05-14 years,16,833400,1.92,"14,932,024,169",1547,Millenials,Europe
Belarus,2001,male,05-14 years,17,681448,2.49,"12,354,820,144",1299,Millenials,Europe
Belarus,1993,male,05-14 years,18,834500,2.16,"16,280,991,736",1689,Millenials,Europe
Belarus,2000,male,05-14 years,20,717646,2.79,"12,736,856,828",1335,Millenials,Europe
Belarus,2002,male,05-14 years,20,642277,3.11,"14,594,249,023",1541,Millenials,Europe
Belarus,1999,male,05-14 years,22,748500,2.94,"12,138,486,532",1269,Millenials,Europe
Belarus,1992,male,05-14 years,30,821500,3.65,"17,037,037,037",1780,Millenials,Europe
Belarus,2014,female,15-24 years,15,546952,2.74,"78,813,839,984",8849,Millenials,Europe
Belarus,2013,female,15-24 years,25,576270,4.34,"75,527,984,234",8477,Millenials,Europe
Belarus,2008,female,15-24 years,29,745464,3.89,"60,763,483,146",6601,Millenials,Europe
Belarus,2002,female,15-24 years,32,780846,4.1,"14,594,249,023",1541,Millenials,Europe
Belarus,2001,female,15-24 years,36,768639,4.68,"12,354,820,144",1299,Millenials,Europe
Belarus,2011,female,15-24 years,36,639397,5.63,"61,757,788,945",6902,Millenials,Europe
Belarus,2007,female,15-24 years,37,768164,4.82,"45,277,399,814",4898,Millenials,Europe
Belarus,2010,female,15-24 years,39,668827,5.83,"57,222,490,769",6371,Millenials,Europe
Belarus,2009,female,15-24 years,45,716695,6.28,"49,209,523,810",5366,Millenials,Europe
Belarus,2003,female,15-24 years,46,789030,5.83,"17,827,791,321",1892,Millenials,Europe
Belarus,2014,male,15-24 years,128,578690,22.12,"78,813,839,984",8849,Millenials,Europe
Belarus,2013,male,15-24 years,145,609560,23.79,"75,527,984,234",8477,Millenials,Europe
Belarus,2011,male,15-24 years,185,676797,27.33,"61,757,788,945",6902,Millenials,Europe
Belarus,2008,male,15-24 years,234,778552,30.06,"60,763,483,146",6601,Millenials,Europe
Belarus,2010,male,15-24 years,240,707657,33.91,"57,222,490,769",6371,Millenials,Europe
Belarus,2007,male,15-24 years,261,801445,32.57,"45,277,399,814",4898,Millenials,Europe
Belarus,2009,male,15-24 years,270,749519,36.02,"49,209,523,810",5366,Millenials,Europe
Belarus,2003,male,15-24 years,285,824213,34.58,"17,827,791,321",1892,Millenials,Europe
Belarus,2002,male,15-24 years,296,814826,36.33,"14,594,249,023",1541,Millenials,Europe
Belarus,2001,male,15-24 years,313,801574,39.05,"12,354,820,144",1299,Millenials,Europe
Belarus,2014,female,25-34 years,41,745490,5.5,"78,813,839,984",8849,Millenials,Europe
Belarus,2011,female,25-34 years,42,724263,5.8,"61,757,788,945",6902,Millenials,Europe
Belarus,2013,female,25-34 years,45,739769,6.08,"75,527,984,234",8477,Millenials,Europe
Belarus,2014,male,25-34 years,297,768569,38.64,"78,813,839,984",8849,Millenials,Europe
Belarus,2013,male,25-34 years,308,759582,40.55,"75,527,984,234",8477,Millenials,Europe
Belarus,2011,male,25-34 years,340,736247,46.18,"61,757,788,945",6902,Millenials,Europe
Azerbaijan,1991,male,05-14 years,0,771100,0,"8,792,365,811",1398,Millenials,Europe
Azerbaijan,1992,female,05-14 years,0,746700,0,"4,991,350,458",784,Millenials,Europe
Azerbaijan,1992,male,05-14 years,0,784400,0,"4,991,350,458",784,Millenials,Europe
Azerbaijan,1994,female,05-14 years,0,774700,0,"3,313,739,674",508,Millenials,Europe
Azerbaijan,1994,male,05-14 years,0,814500,0,"3,313,739,674",508,Millenials,Europe
Azerbaijan,1995,female,05-14 years,0,788700,0,"3,052,467,522",462,Millenials,Europe
Azerbaijan,1995,male,05-14 years,0,829300,0,"3,052,467,522",462,Millenials,Europe
Azerbaijan,1996,female,05-14 years,0,796200,0,"3,176,749,593",476,Millenials,Europe
Azerbaijan,1996,male,05-14 years,0,838400,0,"3,176,749,593",476,Millenials,Europe
