Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname,Propertycount,Area
Balwyn North,26 Maylands Av,3,h,1739000,S,Nelson,2017-08-12,9.7,3104,3,1,2,638,1975,Boroondara,Southern Metropolitan,7809,Council Area
Balwyn North,7 Riverside Av,5,h,2209152,S,Marshall,2017-08-12,9.7,3104,5,3,2,836,1937,Boroondara,Southern Metropolitan,7809,Council Area
Beaumaris,14 Cavell Ct,5,h,1780000,S,hockingstuart,2017-08-12,17.3,3193,5,3,2,613,1976,Bayside,Southern Metropolitan,5366,Council Area
Beaumaris,95 Pellatt St,4,h,1611000,S,Buxton,2017-08-12,17.3,3193,4,2,2,650,1970,Bayside,Southern Metropolitan,5366,Council Area
Black Rock,10 Potter St,3,h,1512500,PI,Hodges,2017-08-12,17.3,3193,3,2,1,511,1948,Bayside,Southern Metropolitan,2866,Council Area
Black Rock,3 Whitton Ct,4,h,1730000,S,hockingstuart,2017-08-12,17.3,3193,4,2,2,675,1960,Bayside,Southern Metropolitan,2866,Council Area
Blackburn,45 Salisbury Av,3,h,1188889,SN,Woodards,2017-08-12,13.4,3130,3,1,2,525,1956,Whitehorse,Eastern Metropolitan,5713,Council Area
Blackburn,140 Surrey Rd,3,h,1100000,S,Noel,2017-08-12,13.4,3130,3,1,2,492,1957,Whitehorse,Eastern Metropolitan,5713,Council Area
Blackburn,7 Tyrrell Av,4,h,1817833,SN,Woodards,2017-08-12,13.4,3130,4,2,0,1188,1981,Whitehorse,Eastern Metropolitan,5713,Council Area
Blackburn North,5 Hibiscus Rd,4,h,1250000,PI,Jellis,2017-08-12,13.4,3130,4,2,2,580,1965,Whitehorse,Eastern Metropolitan,2867,Council Area
Blackburn South,17 Drummond St,3,h,1246000,SA,Fletchers,2017-08-12,13.4,3130,3,1,2,702,1983,Whitehorse,Eastern Metropolitan,4387,Council Area
Blackburn South,123 Fulton Rd,3,t,1091450,PN,Woodards,2017-08-12,13.4,3130,3,2,0,180,2000,Whitehorse,Eastern Metropolitan,4387,Council Area
Blackburn South,29 Shawlands Av,4,h,1195667,S,Noel,2017-08-12,13.4,3130,4,2,2,657,1988,Whitehorse,Eastern Metropolitan,4387,Council Area
Box Hill,4/40 Barkly St,2,u,704861,SP,Jellis,2017-08-12,10.9,3128,2,1,2,132,1980,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,13 Patricia St,3,h,1525000,PI,VICProp,2017-08-12,10.9,3128,3,1,1,904,1957,Whitehorse,Eastern Metropolitan,4605,Council Area
Box Hill,2/1129 Whitehorse Rd,2,t,730000,PI,McGrath,2017-08-12,10.9,3128,2,2,1,126,2012,Whitehorse,Eastern Metropolitan,4605,Council Area
Brighton,23 Arthur Av,5,h,3000000,VB,Buxton,2017-08-12,10.5,3186,5,3,2,818,1958,Bayside,Southern Metropolitan,10579,Council Area
Brighton,76 Champion St,3,h,1900000,VB,RT,2017-08-12,10.5,3186,3,2,1,35,1960,Bayside,Southern Metropolitan,10579,Council Area
Brighton,4/170 Church St,3,u,1296000,S,Biggin,2017-08-12,10.5,3186,3,1,2,0,1960,Bayside,Southern Metropolitan,10579,Council Area
Brighton,2A Collins St,4,h,4050000,PI,Buxton,2017-08-12,10.5,3186,4,4,4,508,2011,Bayside,Southern Metropolitan,10579,Council Area
Brighton,4 Glendora Av,4,h,2210000,SP,Marshall,2017-08-12,10.5,3186,4,2,1,396,1908,Bayside,Southern Metropolitan,10579,Council Area
Brighton,12 Lawrence St,4,h,2500000,S,Nick,2017-08-12,10.5,3186,4,3,2,591,1959,Bayside,Southern Metropolitan,10579,Council Area
Brighton,385 New St,4,h,2785722,PI,Kay,2017-08-12,10.5,3186,4,3,2,267,1959,Bayside,Southern Metropolitan,10579,Council Area
Brighton East,4/1 Barr St,3,t,892000,S,Hodges,2017-08-12,10.3,3187,3,2,2,482,1964,Bayside,Southern Metropolitan,6938,Council Area
Brighton East,1 Bruce St,4,h,1655000,PI,Hodges,2017-08-12,10.3,3187,4,2,4,651,1963,Bayside,Southern Metropolitan,6938,Council Area
Brighton East,1/13 Carrington Gr,3,t,1431982,S,Marshall,2017-08-12,10.3,3187,3,2,2,369,2006,Bayside,Southern Metropolitan,6938,Council Area
Brighton East,62 Glencairn Av,3,t,1431982,SP,Buxton,2017-08-12,10.3,3187,3,2,2,439,1990,Bayside,Southern Metropolitan,6938,Council Area
Brighton East,638 Hawthorn Rd,4,h,2000000,S,Nick,2017-08-12,10.3,3187,4,2,2,619,1963,Bayside,Southern Metropolitan,6938,Council Area
Brighton East,18 Marriage Rd,3,h,2150000,S,Buxton,2017-08-12,10.3,3187,3,1,2,696,1964,Bayside,Southern Metropolitan,6938,Council Area
Brighton East,13 Moore St,3,h,1431982,S,Hodges,2017-08-12,10.3,3187,3,2,2,499,2015,Bayside,Southern Metropolitan,6938,Council Area
Brighton East,174 South Rd,3,h,1680000,SP,Buxton,2017-08-12,10.3,3187,3,1,2,605,1920,Bayside,Southern Metropolitan,6938,Council Area
Brighton East,3/87 Thomas St,2,u,890000,S,Hodges,2017-08-12,10.3,3187,2,1,2,275,1970,Bayside,Southern Metropolitan,6938,Council Area
Bulleen,2/42 Carrathool St,3,u,717000,S,Barry,2017-08-12,10.8,3105,3,1,2,567,1978,Manningham,Eastern Metropolitan,4480,Council Area
Bulleen,3 Coromandel Ct,4,h,1751000,S,Jellis,2017-08-12,10.8,3105,4,3,4,646,1998,Manningham,Eastern Metropolitan,4480,Council Area
Bulleen,29 Flinders St,3,h,1200000,S,Jellis,2017-08-12,10.8,3105,3,1,3,557,1978,Manningham,Eastern Metropolitan,4480,Council Area
Bulleen,18 Penderel Wy,4,h,1580000,S,Barry,2017-08-12,10.8,3105,4,2,2,773,1980,Manningham,Eastern Metropolitan,4480,Council Area
Burwood,2/4 Edwards St,3,t,1172886,SP,Buxton,2017-08-12,10.4,3125,3,2,2,231,2008,Whitehorse,Southern Metropolitan,5678,Council Area
Burwood,50 Finch St,3,h,1170000,S,McGrath,2017-08-12,10.4,3125,3,1,3,590,1981,Whitehorse,Southern Metropolitan,5678,Council Area
Burwood,2a Gilmour St,4,h,1400000,VB,Marshall,2017-08-12,10.4,3125,4,2,2,641,1975,Whitehorse,Southern Metropolitan,5678,Council Area
Burwood,61 McCubbin St,4,h,1390000,SA,Fletchers,2017-08-12,10.4,3125,4,2,1,627,1950,Whitehorse,Southern Metropolitan,5678,Council Area
Burwood,2A Talbett St,4,t,1357497,PI,Buxton,2017-08-12,10.4,3125,4,2,2,641,1975,Whitehorse,Southern Metropolitan,5678,Council Area
Burwood,19 Worrall St,4,h,1471000,S,JRW,2017-08-12,10.4,3125,4,2,2,797,1975,Whitehorse,Southern Metropolitan,5678,Council Area
Camberwell,15 Gilbert Pde,3,h,1650000,SP,Marshall,2017-08-12,7.7,3124,3,2,2,456,1963,Boroondara,Southern Metropolitan,8920,Council Area
Camberwell,2/1 Halley Av,2,u,881000,S,Marshall,2017-08-12,7.7,3124,2,2,1,245,1971,Boroondara,Southern Metropolitan,8920,Council Area
Camberwell,22 Kingsley St,5,h,3190000,S,Marshall,2017-08-12,7.7,3124,5,4,2,788,1948,Boroondara,Southern Metropolitan,8920,Council Area
Camberwell,12 Laxdale Rd,4,h,2610000,PI,Jellis,2017-08-12,7.7,3124,4,2,2,706,1931,Boroondara,Southern Metropolitan,8920,Council Area
Camberwell,19 Warburton Rd,4,h,1985000,S,Jellis,2017-08-12,7.7,3124,4,2,2,706,1931,Boroondara,Southern Metropolitan,8920,Council Area
Camberwell,202A Warrigal Rd,3,h,1749000,SP,Jellis,2017-08-12,7.7,3124,3,1,2,488,1963,Boroondara,Southern Metropolitan,8920,Council Area
Canterbury,13 Golding St,4,h,2100000,S,Noel,2017-08-12,8.4,3126,4,2,4,544,1941,Boroondara,Southern Metropolitan,3265,Council Area
Canterbury,3 Leeds St,4,h,2725000,SA,Kay,2017-08-12,8.4,3126,4,2,2,650,2006,Boroondara,Southern Metropolitan,3265,Council Area
Canterbury,11 Parlington St,4,h,3250000,VB,Jellis,2017-08-12,8.4,3126,4,2,3,855,1941,Boroondara,Southern Metropolitan,3265,Council Area
Cheltenham,10 Jack Rd,4,h,1200000,PI,Barry,2017-08-12,17.9,3192,4,2,4,679,1960,Bayside,Southern Metropolitan,9758,Council Area
Deepdene,1/5 Leonard St,4,t,1680000,S,Fletchers,2017-08-12,7.9,3103,4,2,1,254,1995,Boroondara,Southern Metropolitan,892,Council Area
Doncaster,15 Blossom Ct,3,h,1400000,PI,Barry,2017-08-12,12.4,3108,3,3,2,621,1978,Manningham,Eastern Metropolitan,9028,Council Area
Doncaster,2/5 Kirton Ct,3,u,780000,VB,Fletchers,2017-08-12,12.4,3108,3,1,2,220,1978,Manningham,Eastern Metropolitan,9028,Council Area
Doncaster,11 Rose St,3,h,1098715,PN,RT,2017-08-12,12.4,3108,3,1,1,734,1960,Manningham,Eastern Metropolitan,9028,Council Area
Doncaster East,86 Leeds St,5,h,1573333,SN,Ray,2017-08-12,14.3,3109,5,2,6,731,1960,Manningham,Eastern Metropolitan,10999,Council Area
Donvale,30 Leslie St,5,h,1328000,S,Jellis,2017-08-12,16.1,3111,5,3,3,785,1980,Manningham,Eastern Metropolitan,4790,Council Area
Forest Hill,4/13 Glen Valley Rd,1,h,360000,SP,Ray,2017-08-12,15.4,3131,1,1,1,76,1970,Whitehorse,Eastern Metropolitan,4385,Council Area
Forest Hill,77 Vanbrook St,3,h,967545,S,Noel,2017-08-12,15.4,3131,3,1,1,584,1970,Whitehorse,Eastern Metropolitan,4385,Council Area
Glen Iris,8 Ashburton Rd,4,h,2221988,PI,Buxton,2017-08-12,7.3,3146,4,2,3,713,1954,Boroondara,Southern Metropolitan,10412,Council Area
Glen Iris,26 Audrey Cr,5,h,3400000,S,Marshall,2017-08-12,7.3,3146,5,3,2,720,1950,Boroondara,Southern Metropolitan,10412,Council Area
Glen Iris,11/1419 High St,1,u,320000,VB,Jellis,2017-08-12,7.3,3146,1,1,0,0,1960,Stonnington,Southern Metropolitan,10412,Council Area
Glen Iris,13/4 Hillside Pde,2,u,839000,S,Marshall,2017-08-12,7.3,3146,2,1,1,97,1958,Boroondara,Southern Metropolitan,10412,Council Area
Glen Iris,20 Madeline St,3,h,1690000,S,Jellis,2017-08-12,7.3,3146,3,1,2,625,1952,Boroondara,Southern Metropolitan,10412,Council Area
Glen Iris,15 Renwick St,4,h,2165000,S,Marshall,2017-08-12,7.3,3146,4,3,2,409,2016,Boroondara,Southern Metropolitan,10412,Council Area
Glen Iris,4/19 Richards Av,2,u,789507,S,Jellis,2017-08-12,7.3,3146,2,1,1,0,1970,Boroondara,Southern Metropolitan,10412,Council Area
Glen Iris,5 Ventich St,5,h,2215000,S,Marshall,2017-08-12,7.3,3146,5,2,2,847,1962,Boroondara,Southern Metropolitan,10412,Council Area
Glen Iris,5/31 Yeovil Rd,2,u,851000,S,Marshall,2017-08-12,7.3,3146,2,1,1,100,1960,Boroondara,Southern Metropolitan,10412,Council Area
Glen Iris,11 Young St,3,h,1910000,S,Marshall,2017-08-12,7.3,3146,3,2,1,348,1952,Stonnington,Southern Metropolitan,10412,Council Area
Hampton East,68 Spring Rd,3,h,1345000,SA,Buxton,2017-08-12,13.8,3188,3,1,1,587,1950,Bayside,Southern Metropolitan,2356,Council Area
Hawthorn,38/44 Burwood Rd,2,u,630000,SP,Caine,2017-08-12,5.3,3122,2,2,2,0,1968,Boroondara,Southern Metropolitan,11308,Council Area
Hawthorn,9/454 Burwood Rd,1,u,420000,S,hockingstuart,2017-08-12,5.3,3122,1,1,1,0,2004,Boroondara,Southern Metropolitan,11308,Council Area
Hawthorn,5 Connell St,2,h,1857000,S,Jellis,2017-08-12,5.3,3122,2,1,1,230,1890,Boroondara,Southern Metropolitan,11308,Council Area
Hawthorn,2/25 Illawarra Rd,2,u,781766,SN,LITTLE,2017-08-12,5.3,3122,2,1,1,782,1968,Boroondara,Southern Metropolitan,11308,Council Area
Hawthorn,3/165 Power St,1,u,370000,VB,Jellis,2017-08-12,5.3,3122,1,1,1,0,1972,Boroondara,Southern Metropolitan,11308,Council Area
Hawthorn,3/31 Robinson Rd,3,h,1500000,PI,Jellis,2017-08-12,5.3,3122,3,3,2,255,1997,Boroondara,Southern Metropolitan,11308,Council Area
Hawthorn,10 Through St,3,h,1425000,VB,Jellis,2017-08-12,5.3,3122,3,1,1,333,1930,Boroondara,Southern Metropolitan,11308,Council Area
Hawthorn,13 Violet Gr,3,h,1910000,S,Jellis,2017-08-12,5.3,3122,3,2,2,242,1990,Boroondara,Southern Metropolitan,11308,Council Area
Hawthorn,3/20 Yarra Gr,3,h,1485000,S,Marshall,2017-08-12,5.3,3122,3,2,2,0,1975,Boroondara,Southern Metropolitan,11308,Council Area
Hawthorn East,2/23 Harold St,1,u,505000,SP,Noel,2017-08-12,6.2,3123,1,1,1,0,1960,Boroondara,Southern Metropolitan,6482,Council Area
Hawthorn East,1/50 Leura Gr,2,u,595000,S,Jellis,2017-08-12,6.2,3123,2,1,1,0,1959,Boroondara,Southern Metropolitan,6482,Council Area
Hawthorn East,4/61 Mayston St,1,u,560000,VB,Jellis,2017-08-12,6.2,3123,1,1,1,803,1968,Boroondara,Southern Metropolitan,6482,Council Area
Hawthorn East,211 Rathmines Rd,3,h,2825000,VB,Jellis,2017-08-12,6.2,3123,3,1,3,860,1945,Boroondara,Southern Metropolitan,6482,Council Area
Highett,72b Beaumaris Pde,3,t,1395000,PI,Purplebricks,2017-08-12,16,3190,3,2,2,583,1978,Bayside,Southern Metropolitan,4794,Council Area
Highett,4/27 Wilson St,2,u,677500,S,Hodges,2017-08-12,16,3190,2,1,1,130,1970,Bayside,Southern Metropolitan,4794,Council Area
Kew,64 Adeney Av,5,h,2660000,S,Marshall,2017-08-12,5.4,3101,5,2,2,696,1951,Boroondara,Southern Metropolitan,10331,Council Area
Kew,56 Hartington St,3,h,1510000,PI,Marshall,2017-08-12,5.4,3101,3,1,2,446,1960,Boroondara,Southern Metropolitan,10331,Council Area
Kew,31/380 High St,2,u,802000,S,Marshall,2017-08-12,5.4,3101,2,1,1,0,1962,Boroondara,Southern Metropolitan,10331,Council Area
Kew,24 Kent St,4,h,2390820,S,Marshall,2017-08-12,5.4,3101,4,2,2,581,1910,Boroondara,Southern Metropolitan,10331,Council Area
Kew,3/33 Parkhill Rd,3,t,1007000,S,Nelson,2017-08-12,5.4,3101,3,2,1,0,1977,Boroondara,Southern Metropolitan,10331,Council Area
Kew,2 Tregarron Av,4,h,2550000,S,Marshall,2017-08-12,5.4,3101,4,2,3,776,1949,Boroondara,Southern Metropolitan,10331,Council Area
Kew,3/32 Wimba Av,2,u,860000,VB,Jellis,2017-08-12,5.4,3101,2,2,1,0,1950,Boroondara,Southern Metropolitan,10331,Council Area
Kew East,6 Hamilton St,2,h,1840000,S,Jellis,2017-08-12,7.3,3102,2,2,2,697,1962,Boroondara,Southern Metropolitan,2671,Council Area
Kew East,37 Irymple Av,3,h,1615972,S,Marshall,2017-08-12,7.3,3102,3,2,5,695,1949,Boroondara,Southern Metropolitan,2671,Council Area
Kew East,4 Meldrum St,4,h,1750000,VB,Jellis,2017-08-12,7.3,3102,4,2,2,696,1938,Boroondara,Southern Metropolitan,2671,Council Area
Malvern,20 Coonil Cr,4,h,4050000,S,Hodges,2017-08-12,5.9,3144,4,3,2,787,1915,Stonnington,Southern Metropolitan,4675,Council Area
Malvern,7A Isabella St,3,h,2092464,S,Marshall,2017-08-12,5.9,3144,3,1,1,562,1940,Stonnington,Southern Metropolitan,4675,Council Area
Malvern,1219 Malvern Rd,3,h,1650000,S,Marshall,2017-08-12,5.9,3144,3,1,2,354,1880,Stonnington,Southern Metropolitan,4675,Council Area
Malvern,30 Warner St,3,h,2020000,PI,Marshall,2017-08-12,5.9,3144,3,2,2,400,2007,Stonnington,Southern Metropolitan,4675,Council Area
Malvern East,34 Kerferd St,4,h,3000000,VB,Marshall,2017-08-12,8.4,3145,4,3,3,736,1948,Stonnington,Southern Metropolitan,8801,Council Area
Malvern East,431 Wattletree Rd,3,h,2500000,PI,Jellis,2017-08-12,8.4,3145,3,3,3,1011,1925,Stonnington,Southern Metropolitan,8801,Council Area
Malvern East,641 Waverley Rd,3,h,2500000,VB,RT,2017-08-12,8.4,3145,3,1,2,1128,1950,Stonnington,Southern Metropolitan,8801,Council Area
Mitcham,9 Davison St,3,h,1071000,S,Noel,2017-08-12,17.2,3132,3,1,2,684,1980,Whitehorse,Eastern Metropolitan,6871,Council Area
Mitcham,9/21 Doncaster East Rd,3,t,973000,S,Noel,2017-08-12,17.2,3132,3,2,2,323,1980,Whitehorse,Eastern Metropolitan,6871,Council Area
Mitcham,1e Victoria Av,3,t,880000,S,Fletchers,2017-08-12,17.2,3132,3,2,2,548,1980,Whitehorse,Eastern Metropolitan,6871,Council Area
Nunawading,23 High St,3,h,1310000,S,Fletchers,2017-08-12,15.4,3131,3,1,2,717,1980,Whitehorse,Eastern Metropolitan,4973,Council Area
Nunawading,8 Tasman Av,3,h,964875,SA,Fletchers,2017-08-12,15.4,3131,3,1,1,585,1970,Whitehorse,Eastern Metropolitan,4973,Council Area
Prahran,19 Airlie Av,4,h,2635000,S,Jellis,2017-08-12,4.6,3181,4,2,2,401,1910,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,95 Chomley St,2,h,1250000,S,Biggin,2017-08-12,4.6,3181,2,1,0,192,1910,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,4/24 Grandview Gr,1,u,400000,VB,hockingstuart,2017-08-12,4.6,3181,1,1,2,0,1960,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,2/43 Grandview Gr,2,u,928276,PI,hockingstuart,2017-08-12,4.6,3181,2,1,1,1786,1970,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,14/21 Izett St,1,u,485324,SP,Buxton,2017-08-12,4.6,3181,1,1,1,0,1953,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,9 Larnook St,3,h,1705000,SA,hockingstuart,2017-08-12,4.6,3181,3,2,1,415,1926,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,8 Linden Ct,4,h,4200000,S,Marshall,2017-08-12,4.6,3181,4,2,2,787,1930,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,11A Percy St,2,h,1310000,S,hockingstuart,2017-08-12,4.6,3181,2,2,1,78,1943,Stonnington,Southern Metropolitan,7717,Council Area
Prahran,20/20 St Edmonds Rd,2,u,626000,S,hockingstuart,2017-08-12,4.6,3181,2,1,2,0,2000,Stonnington,Southern Metropolitan,7717,Council Area
Sandringham,26 Kirkwood Av,5,h,3350000,VB,Buxton,2017-08-12,15.2,3191,5,4,4,700,1972,Bayside,Southern Metropolitan,4497,Council Area
Sandringham,76 Vincent St,5,h,2255000,S,Buxton,2017-08-12,15.2,3191,5,3,2,556,2012,Bayside,Southern Metropolitan,4497,Council Area
South Yarra,18/27 Avoca St,2,u,621000,S,Jellis,2017-08-12,2.7,3141,2,1,1,1215,1968,Stonnington,Southern Metropolitan,14887,Council Area
South Yarra,10/20 Cromwell Rd,1,u,410000,PI,Jellis,2017-08-12,2.7,3141,1,1,1,0,1960,Stonnington,Southern Metropolitan,14887,Council Area
South Yarra,2/12 Kensington Rd,2,u,980000,SP,Jellis,2017-08-12,2.7,3141,2,1,0,0,1968,Stonnington,Southern Metropolitan,14887,Council Area
South Yarra,104/5 Wilson St,1,u,380000,PI,hockingstuart,2017-08-12,2.7,3141,1,1,0,0,1970,Stonnington,Southern Metropolitan,14887,Council Area
Surrey Hills,37 Newton St,5,h,2400000,VB,Fletchers,2017-08-12,10.2,3127,5,3,2,593,2016,Whitehorse,Southern Metropolitan,5457,Council Area
Surrey Hills,3/51 Park Rd,3,t,938000,S,Jellis,2017-08-12,10.2,3127,3,1,2,271,1964,Whitehorse,Southern Metropolitan,5457,Council Area
Surrey Hills,34 Suffolk Rd,5,h,2170533,SP,Jellis,2017-08-12,10.2,3127,5,2,2,1070,1941,Boroondara,Southern Metropolitan,5457,Council Area
Surrey Hills,66 Union Rd,4,h,2290000,SA,Fletchers,2017-08-12,10.2,3127,4,2,2,910,1939,Boroondara,Southern Metropolitan,5457,Council Area
Surrey Hills,424 Whitehorse Rd,3,h,1775000,PI,Jellis,2017-08-12,10.2,3127,3,2,2,780,1964,Boroondara,Southern Metropolitan,5457,Council Area
Templestowe,7 Atkinson St,4,h,2600000,S,Jellis,2017-08-12,15.5,3106,4,2,3,1330,1989,Manningham,Eastern Metropolitan,6202,Council Area
Templestowe,67 Hawtin St,4,h,1205000,S,Barry,2017-08-12,15.5,3106,4,2,2,646,1980,Manningham,Eastern Metropolitan,6202,Council Area
Templestowe,270 Serpells Rd,5,h,1750000,PI,Ray,2017-08-12,15.5,3106,5,3,2,787,1990,Manningham,Eastern Metropolitan,6202,Council Area
Templestowe,25 Templemore Dr,4,h,1350000,VB,Jellis,2017-08-12,15.5,3106,4,2,2,1025,1980,Manningham,Eastern Metropolitan,6202,Council Area
Templestowe,5 Timothy Ct,5,h,2300000,PI,Ray,2017-08-12,15.5,3106,5,3,3,4001,1995,Manningham,Eastern Metropolitan,6202,Council Area
Templestowe,4 Wynnewood Ct,5,h,2330000,S,Barry,2017-08-12,15.5,3106,5,2,2,862,1995,Manningham,Eastern Metropolitan,6202,Council Area
Templestowe Lower,9a Balmoral Aveue,3,h,1035000,SA,Ray,2017-08-12,12.4,3107,3,1,2,624,1971,Manningham,Eastern Metropolitan,5420,Council Area
Templestowe Lower,38 Caroline Dr,3,h,1350000,S,Jellis,2017-08-12,12.4,3107,3,2,3,725,1971,Manningham,Eastern Metropolitan,5420,Council Area
Templestowe Lower,53 Fyfe Dr,5,h,1410000,PI,Barry,2017-08-12,12.4,3107,5,2,2,648,1975,Manningham,Eastern Metropolitan,5420,Council Area
Templestowe Lower,1/17 Howitt Dr,4,t,1120000,PI,Barry,2017-08-12,12.4,3107,4,2,2,694,1979,Manningham,Eastern Metropolitan,5420,Council Area
Templestowe Lower,24 Marcus Rd,3,h,1204000,S,Ray,2017-08-12,12.4,3107,3,1,2,716,1971,Manningham,Eastern Metropolitan,5420,Council Area
Toorak,3/716 Orrong Rd,3,u,1860000,S,Scott,2017-08-12,4.1,3142,3,2,2,0,1930,Stonnington,Southern Metropolitan,7217,Council Area
Toorak,9/758 Orrong Rd,3,u,1400000,VB,Marshall,2017-08-12,4.1,3142,3,2,2,0,1975,Stonnington,Southern Metropolitan,7217,Council Area
Toorak,6/14 Woorigoleen Rd,3,u,1350000,PI,Castran,2017-08-12,4.1,3142,3,2,1,187,1940,Stonnington,Southern Metropolitan,7217,Council Area
Vermont,25 Caldwell Rd,3,h,865000,SA,Philip,2017-08-12,17.2,3133,3,1,2,603,1988,Whitehorse,Eastern Metropolitan,4181,Council Area
Vermont,2/3 Kingsclere St,2,u,588750,VB,Noel,2017-08-12,17.2,3133,2,1,1,155,2011,Whitehorse,Eastern Metropolitan,4181,Council Area
Vermont,11 Manhattan Sq,4,h,980000,S,hockingstuart,2017-08-12,17.2,3133,4,2,0,539,1978,Whitehorse,Eastern Metropolitan,4181,Council Area
Vermont South,9 Coltain St,4,h,950000,VB,Fletchers,2017-08-12,17.2,3133,4,2,2,660,1982,Whitehorse,Eastern Metropolitan,4280,Council Area
Windsor,27 Andrew St,2,h,865000,SP,Biggin,2017-08-12,4.6,3181,2,2,0,70,1971,Stonnington,Southern Metropolitan,4380,Council Area
Balwyn,92 Winmalee Rd,3,h,2330000,S,Jellis,2017-07-15,7.9,3103,3,2,4,656,1970,Boroondara,Southern Metropolitan,5682,Council Area
Balwyn North,1/54 Maud St,3,t,1721000,S,Fletchers,2017-07-15,9.7,3104,3,2,2,301,1995,Boroondara,Southern Metropolitan,7809,Council Area
Beaumaris,5/8 Michael St,2,u,672000,S,Ray,2017-07-15,17.3,3193,2,1,2,633,1960,Bayside,Southern Metropolitan,5366,Council Area
Blackburn,22 Cootamundra Cr,3,h,1350000,SP,Noel,2017-07-15,13.4,3130,3,2,1,601,1956,Whitehorse,Eastern Metropolitan,5713,Council Area
Blackburn,17 Hirst St,3,h,1070000,S,Jellis,2017-07-15,13.4,3130,3,1,2,448,1950,Whitehorse,Eastern Metropolitan,5713,Council Area
Blackburn,18 Masons Rd,2,h,1500000,S,Noel,2017-07-15,13.4,3130,2,1,1,1021,1962,Whitehorse,Eastern Metropolitan,5713,Council Area
Blackburn,74 Williams Rd,3,h,1200000,PI,McGrath,2017-07-15,13.4,3130,3,2,2,567,1956,Whitehorse,Eastern Metropolitan,5713,Council Area
Blackburn North,1 Gay St,4,h,1264111,SN,Noel,2017-07-15,13.4,3130,4,2,2,617,1950,Whitehorse,Eastern Metropolitan,2867,Council Area
Blackburn North,1/108 Surrey Rd,2,u,706000,S,Hoskins,2017-07-15,13.4,3130,2,1,1,305,1940,Whitehorse,Eastern Metropolitan,2867,Council Area
Blackburn South,49 Holland Rd,3,h,1091450,SP,Fletchers,2017-07-15,13.4,3130,3,1,3,593,1983,Whitehorse,Eastern Metropolitan,4387,Council Area
Brighton,4 Baroona Ct,4,h,2785722,SP,Marshall,2017-07-15,10.5,3186,4,2,4,652,1985,Bayside,Southern Metropolitan,10579,Council Area
Brighton,51 Bay St,4,h,2800000,VB,hockingstuart,2017-07-15,10.5,3186,4,3,2,498,1900,Bayside,Southern Metropolitan,10579,Council Area
Brighton,37/18 Cochrane St,1,u,290000,PI,Greg,2017-07-15,10.5,3186,1,1,1,0,1960,Bayside,Southern Metropolitan,10579,Council Area
Brighton East,2/19 Beddoe Av,2,u,1007097,SA,Buxton,2017-07-15,10.3,3187,2,1,2,0,1975,Bayside,Southern Metropolitan,6938,Council Area
Brighton East,137b Marriage Rd,4,h,1625000,PI,Hodges,2017-07-15,10.3,3187,4,2,2,599,1963,Bayside,Southern Metropolitan,6938,Council Area
Bulleen,35 Summit Dr,5,h,1361000,S,Ray,2017-07-15,10.8,3105,5,3,3,766,1970,Manningham,Eastern Metropolitan,4480,Council Area
Burwood,26 Andrews St,6,h,1591000,SN,Oriental,2017-07-15,10.4,3125,6,2,2,657,1982,Whitehorse,Southern Metropolitan,5678,Council Area
Burwood,23 Bronte Av,4,h,1357497,S,Oriental,2017-07-15,10.4,3125,4,2,0,765,1950,Whitehorse,Southern Metropolitan,5678,Council Area
Burwood East,45 Lenna St,3,h,1320000,S,McGrath,2017-07-15,14.7,3151,3,1,1,620,1972,Whitehorse,Eastern Metropolitan,4048,Council Area
