Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname,Propertycount
Hawthorn,472 Auburn Rd,4,Townhouse,2901773,VB,hockingstuart,2017-09-03,5.3,3122,4,3,2,283,2016,Boroondara,Southern Metropolitan,11308
Hawthorn,4/8 Berkeley St,3,Townhouse,1250000,PI,Kay,2017-09-03,5.3,3122,3,2,2,380,1965,Boroondara,Southern Metropolitan,11308
Hawthorn,19/506 Glenferrie Rd,1,Unit,315000,PI,Jellis,2017-09-03,5.3,3122,1,1,1,448,1972,Boroondara,Southern Metropolitan,11308
Hawthorn,73 Morang Rd,3,House,1900000,S,Marshall,2017-09-03,5.3,3122,3,2,3,380,1935,Boroondara,Southern Metropolitan,11308
Hawthorn East,2/96 Campbell Rd,4,House,2594111,S,Jellis,2017-09-03,6.2,3123,4,2,2,618,1950,Boroondara,Southern Metropolitan,6482
Hawthorn East,507/480 Riversdale Rd,2,Unit,620000,VB,Nelson,2017-09-03,6.2,3123,2,1,1,329,1959,Boroondara,Southern Metropolitan,6482
Hawthorn East,8 Temple St,3,House,1662885,S,Marshall,2017-09-03,6.2,3123,3,1,2,378,1900,Boroondara,Southern Metropolitan,6482
Kew,8 Bradford Av,4,House,3060000,S,RT,2017-09-03,5.4,3101,4,2,2,838,1949,Boroondara,Southern Metropolitan,10331
Kew,57 Derby St,4,House,1690000,S,Nelson,2017-09-03,5.4,3101,4,2,4,350,1900,Boroondara,Southern Metropolitan,10331
Kew,35 Miller Gr,4,House,3400000,S,Nelson,2017-09-03,5.4,3101,4,2,2,664,1949,Boroondara,Southern Metropolitan,10331
Kew,19 Rossfield Av,4,House,2390820,S,Kay,2017-09-03,5.4,3101,4,2,2,457,1920,Boroondara,Southern Metropolitan,10331
Kew,10 Second Av,4,House,2390820,S,Kay,2017-09-03,5.4,3101,4,3,2,664,1949,Boroondara,Southern Metropolitan,10331
Kew,35 Thornton St,4,House,2390820,SP,Jellis,2017-09-03,5.4,3101,4,3,1,664,1949,Boroondara,Southern Metropolitan,10331
Kew East,2/68 Westbrook St,3,Townhouse,1020000,VB,Jellis,2017-09-03,7.3,3102,3,2,2,526,1992,Boroondara,Southern Metropolitan,2671
Surrey Hills,16 Norris St,4,House,2170000,S,Marshall,2017-09-03,10.2,3127,4,3,2,753,1939,Boroondara,Southern Metropolitan,5457
Surrey Hills,8 Sherwood Rd,3,House,1506260,SP,Fletchers,2017-09-03,10.2,3127,3,1,1,780,1940,Boroondara,Southern Metropolitan,5457
Surrey Hills,4/58 Windsor Cr,2,House,800000,S,Jellis,2017-09-03,10.2,3127,2,1,1,286,1960,Boroondara,Southern Metropolitan,5457
Ashburton,21 Ambon St,4,House,1550000,S,Jellis,2017-09-09,10.2,3147,4,2,2,670,1979,Boroondara,Southern Metropolitan,3052
Ashburton,26 Munro Av,4,House,1849442,SP,Marshall,2017-09-09,10.2,3147,4,2,2,716,1979,Boroondara,Southern Metropolitan,3052
Balwyn,4/95 Balwyn Rd,2,Unit,1005000,S,Jellis,2017-09-09,7.9,3103,2,1,1,219,1990,Boroondara,Southern Metropolitan,5682
Balwyn,7/1 Bevan St,2,Unit,590000,S,Noel,2017-09-09,7.9,3103,2,1,2,219,1967,Boroondara,Southern Metropolitan,5682
Balwyn,31 Fitzgerald St,4,House,2250000,VB,Marshall,2017-09-09,7.9,3103,4,2,2,668,1925,Boroondara,Southern Metropolitan,5682
Balwyn,2/2 Percy St,3,Unit,1455000,PI,Jellis,2017-09-09,7.9,3103,3,2,2,541,1994,Boroondara,Southern Metropolitan,5682
Balwyn,7A Relowe Cr,5,House,2936000,PI,hockingstuart,2017-09-09,7.9,3103,5,4,2,753,1990,Boroondara,Southern Metropolitan,5682
Balwyn,11 Westminster St,4,House,2249415,SN,Kay,2017-09-09,7.9,3103,4,3,2,902,1969,Boroondara,Southern Metropolitan,5682
Balwyn North,286 Balwyn Rd,4,House,1950000,S,Fletchers,2017-09-09,9.7,3104,4,3,1,747,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,223 Doncaster Rd,4,House,1790000,S,Marshall,2017-09-09,9.7,3104,4,1,6,778,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,2 Lynne Ct,4,House,2000000,VB,Jellis,2017-09-09,9.7,3104,4,2,5,700,2007,Boroondara,Southern Metropolitan,7809
Balwyn North,5 Rookwood St,5,House,2209152,S,Noel,2017-09-09,9.7,3104,5,3,2,818,2007,Boroondara,Southern Metropolitan,7809
Camberwell,9 Cornell St,3,House,1749000,S,Fletchers,2017-09-09,7.7,3124,3,1,1,780,1963,Boroondara,Southern Metropolitan,8920
Camberwell,20 Glyndon Rd,2,House,2410000,S,Noel,2017-09-09,7.7,3124,2,1,3,348,1971,Boroondara,Southern Metropolitan,8920
Camberwell,3/37 High Rd,2,Unit,752500,S,Noel,2017-09-09,7.7,3124,2,2,1,348,1971,Boroondara,Southern Metropolitan,8920
Camberwell,9 Lyric Gr,4,House,2590173,SP,Marshall,2017-09-09,7.7,3124,4,2,2,745,1930,Boroondara,Southern Metropolitan,8920
Camberwell,203/1101 Toorak Rd,2,Unit,844149,SN,Barry,2017-09-09,7.7,3124,2,2,1,348,2012,Boroondara,Southern Metropolitan,8920
Camberwell,5 Trumper St,4,House,3100000,VB,Jellis,2017-09-09,7.7,3124,4,2,2,706,1931,Boroondara,Southern Metropolitan,8920
Canterbury,20 Allenby Rd,3,House,1943975,S,Marshall,2017-09-09,8.4,3126,3,2,2,482,1915,Boroondara,Southern Metropolitan,3265
Canterbury,4/10 Dryden St,3,Unit,1943975,S,Jellis,2017-09-09,8.4,3126,3,1,1,482,1968,Boroondara,Southern Metropolitan,3265
Canterbury,17 McGregor St,4,House,3130000,S,Jellis,2017-09-09,8.4,3126,4,2,2,618,1941,Boroondara,Southern Metropolitan,3265
Canterbury,11 Moresby St,4,House,2650000,VB,Marshall,2017-09-09,8.4,3126,4,2,2,748,1986,Boroondara,Southern Metropolitan,3265
Canterbury,4/22 Rochester Rd,3,House,1500000,VB,Marshall,2017-09-09,8.4,3126,3,2,2,482,1987,Boroondara,Southern Metropolitan,3265
Canterbury,9 Rubens Gr,5,House,3775500,S,Marshall,2017-09-09,8.4,3126,5,2,2,868,1933,Boroondara,Southern Metropolitan,3265
Canterbury,38 Victoria Av,4,House,2778864,PI,RT,2017-09-09,8.4,3126,4,3,2,748,2002,Boroondara,Southern Metropolitan,3265
Glen Iris,26 Allison Av,4,House,2221988,SP,Jellis,2017-09-09,7.3,3146,4,2,2,622,1950,Boroondara,Southern Metropolitan,10412
Glen Iris,38 Allison Av,3,House,2200000,S,Marshall,2017-09-09,7.3,3146,3,2,2,705,1935,Boroondara,Southern Metropolitan,10412
Glen Iris,6 Audrey Cr,5,House,3000000,VB,Jellis,2017-09-09,7.3,3146,5,3,2,775,1962,Boroondara,Southern Metropolitan,10412
Glen Iris,24/3 Bickleigh St,2,Unit,652500,S,hockingstuart,2017-09-09,7.3,3146,2,1,1,345,1958,Boroondara,Southern Metropolitan,10412
Glen Iris,22 Cusdin St,3,Townhouse,1520000,S,Jellis,2017-09-09,7.3,3146,3,2,2,514,1952,Boroondara,Southern Metropolitan,10412
Glen Iris,8/66 Edgar St N,2,Unit,537000,S,hockingstuart,2017-09-09,7.3,3146,2,2,1,345,1958,Boroondara,Southern Metropolitan,10412
Glen Iris,181 Finch St,2,House,789507,SP,Marshall,2017-09-09,7.3,3146,2,2,2,345,1958,Boroondara,Southern Metropolitan,10412
Glen Iris,10 Howard St,4,House,3200000,S,Marshall,2017-09-09,7.3,3146,4,3,2,858,1980,Boroondara,Southern Metropolitan,10412
Glen Iris,101/18 Leopold St,3,Unit,1000000,VB,Marshall,2017-09-09,7.3,3146,3,2,2,514,1952,Boroondara,Southern Metropolitan,10412
Glen Iris,1/16 Osborne Av,2,Townhouse,965000,S,hockingstuart,2017-09-09,7.3,3146,2,2,1,704,1958,Boroondara,Southern Metropolitan,10412
Glen Iris,8 Renwick St,4,House,2221988,SP,Jellis,2017-09-09,7.3,3146,4,2,2,643,1999,Boroondara,Southern Metropolitan,10412
Hawthorn,8A Ercildoune Av,2,House,781766,PI,Jellis,2017-09-09,5.3,3122,2,1,1,476,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,2/3 Lion St,2,House,1000000,VB,Marshall,2017-09-09,5.3,3122,2,1,2,476,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,28/9 Lisson Gr,2,Unit,781766,PI,Woodards,2017-09-09,5.3,3122,2,1,1,476,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,2/155 Power St,2,Unit,463000,S,LITTLE,2017-09-09,5.3,3122,2,1,1,476,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,1B Simpson Pl,3,House,1670000,PI,Kay,2017-09-09,5.3,3122,3,3,2,107,1935,Boroondara,Southern Metropolitan,11308
Hawthorn,10/22 Wattle Rd,2,Unit,630000,SP,Jellis,2017-09-09,5.3,3122,2,2,1,476,2013,Boroondara,Southern Metropolitan,11308
Hawthorn East,8/795 Burwood Rd,2,Unit,492000,S,hockingstuart,2017-09-09,6.2,3123,2,1,1,329,1959,Boroondara,Southern Metropolitan,6482
Hawthorn East,5 Gillman St,3,House,1662885,S,Noel,2017-09-09,6.2,3123,3,3,1,378,1880,Boroondara,Southern Metropolitan,6482
Hawthorn East,2 Homebush Cr,3,House,2710000,S,Kay,2017-09-09,6.2,3123,3,1,3,615,1945,Boroondara,Southern Metropolitan,6482
Hawthorn East,4 Invermay Gr,3,House,1768000,S,Abercromby's,2017-09-09,6.2,3123,3,2,2,304,1945,Boroondara,Southern Metropolitan,6482
Hawthorn East,55 Lingwell Rd,4,House,2594111,PI,Jellis,2017-09-09,6.2,3123,4,1,1,506,1950,Boroondara,Southern Metropolitan,6482
Hawthorn East,140 Rathmines Rd,4,House,3000000,VB,Marshall,2017-09-09,6.2,3123,4,2,2,618,1950,Boroondara,Southern Metropolitan,6482
Hawthorn East,189 Rathmines Rd,3,House,1662885,S,Marshall,2017-09-09,6.2,3123,3,1,2,378,1945,Boroondara,Southern Metropolitan,6482
Kew,2/283 Barkers Rd,2,Unit,920000,S,Jellis,2017-09-09,5.4,3101,2,1,1,343,1980,Boroondara,Southern Metropolitan,10331
Kew,1181 Burke Rd,4,House,2390820,S,Marshall,2017-09-09,5.4,3101,4,2,5,788,1919,Boroondara,Southern Metropolitan,10331
Kew,5 Childers St,3,House,1250000,VB,Nelson,2017-09-09,5.4,3101,3,1,2,418,1953,Boroondara,Southern Metropolitan,10331
Kew,118 Derby St,3,House,1950000,S,Woodards,2017-09-09,5.4,3101,3,1,3,706,1953,Boroondara,Southern Metropolitan,10331
Kew,40 Mary St,3,House,1405000,S,Jellis,2017-09-09,5.4,3101,3,1,2,418,1890,Boroondara,Southern Metropolitan,10331
Kew East,38 Bennett Pde,3,House,1700000,S,hockingstuart,2017-09-09,7.3,3102,3,1,2,579,1960,Boroondara,Southern Metropolitan,2671
Kew East,11 Coleman Av,4,House,2000000,VB,Marshall,2017-09-09,7.3,3102,4,1,1,704,1938,Boroondara,Southern Metropolitan,2671
Kew East,29 Elm Gr,3,House,1655000,SA,RT,2017-09-09,7.3,3102,3,2,1,822,1960,Boroondara,Southern Metropolitan,2671
Kew East,62 Kilby Rd,4,House,1980000,VB,Fletchers,2017-09-09,7.3,3102,4,2,3,846,1938,Boroondara,Southern Metropolitan,2671
Surrey Hills,5 Anderson St,3,House,1571000,S,Noel,2017-09-09,10.2,3127,3,1,1,536,1964,Boroondara,Southern Metropolitan,5457
Surrey Hills,78 Durham Rd,4,House,2033148,VB,Fletchers,2017-09-09,10.2,3127,4,2,2,753,1939,Boroondara,Southern Metropolitan,5457
Surrey Hills,21 Kingston Rd,4,House,1815000,S,Ross,2017-09-09,10.2,3127,4,2,3,753,1939,Boroondara,Southern Metropolitan,5457
Surrey Hills,228 Union Rd,5,House,2170533,VB,Fletchers,2017-09-09,10.2,3127,5,2,1,734,1930,Boroondara,Southern Metropolitan,5457
Ashburton,1/73 Ashburn Gr,3,Townhouse,1230000,SP,Tim,2017-09-16,10.2,3147,3,2,2,615,1960,Boroondara,Southern Metropolitan,3052
Ashburton,69 Gloucester Rd,3,House,1555000,S,Jellis,2017-09-16,10.2,3147,3,1,4,649,1950,Boroondara,Southern Metropolitan,3052
Balwyn,1/89 Balwyn Rd,3,Townhouse,1325000,VB,Jellis,2017-09-16,7.9,3103,3,2,2,541,1997,Boroondara,Southern Metropolitan,5682
Balwyn,1/4 Birtles Ct,4,House,2220000,S,Jellis,2017-09-16,7.9,3103,4,3,6,668,1969,Boroondara,Southern Metropolitan,5682
Balwyn,1 Grosvenor Pde,3,House,1520000,VB,Marshall,2017-09-16,7.9,3103,3,2,2,541,1969,Boroondara,Southern Metropolitan,5682
Balwyn,23 Nungerner St,3,House,2730000,S,Jellis,2017-09-16,7.9,3103,3,2,2,679,1940,Boroondara,Southern Metropolitan,5682
Balwyn North,1b Lemon Rd,4,Townhouse,1926869,SP,RW,2017-09-16,9.7,3104,4,2,2,778,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,1 Page St,3,House,2350000,S,Fletchers,2017-09-16,9.7,3104,3,2,2,625,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,3/38 Severn St,2,Unit,905000,S,Nelson,2017-09-16,9.7,3104,2,1,1,132,1960,Boroondara,Southern Metropolitan,7809
Camberwell,330/347 Camberwell Rd,2,Unit,580000,PI,hockingstuart,2017-09-16,7.7,3124,2,2,1,348,2014,Boroondara,Southern Metropolitan,8920
Camberwell,19 Davis Av,6,House,2835000,SP,Noel,2017-09-16,7.7,3124,6,3,2,794,1970,Boroondara,Southern Metropolitan,8920
Camberwell,40 Dower St,4,House,2590173,PN,Garvey,2017-09-16,7.7,3124,4,2,2,540,1931,Boroondara,Southern Metropolitan,8920
Camberwell,1 Ellsworth Cr,3,Townhouse,1220000,PI,Jellis,2017-09-16,7.7,3124,3,2,2,605,2014,Boroondara,Southern Metropolitan,8920
Camberwell,1A Granville St,5,House,2650000,VB,Marshall,2017-09-16,7.7,3124,5,4,2,749,2014,Boroondara,Southern Metropolitan,8920
Camberwell,31 Kasouka Rd,3,House,2770000,S,Marshall,2017-09-16,7.7,3124,3,2,2,593,1991,Boroondara,Southern Metropolitan,8920
Camberwell,24 Kintore St,4,House,2590173,S,Jellis,2017-09-16,7.7,3124,4,2,3,802,1931,Boroondara,Southern Metropolitan,8920
Camberwell,9 Lofty Av,5,House,2450000,VB,Jellis,2017-09-16,7.7,3124,5,3,2,570,1926,Boroondara,Southern Metropolitan,8920
Canterbury,23 Margaret St,4,House,2750000,S,Marshall,2017-09-16,8.4,3126,4,3,2,748,1941,Boroondara,Southern Metropolitan,3265
Canterbury,21 Selwyn St,4,House,2778864,SP,Kay,2017-09-16,8.4,3126,4,3,2,602,1920,Boroondara,Southern Metropolitan,3265
Glen Iris,11 Allaville Av,3,House,1802000,S,hockingstuart,2017-09-16,7.3,3146,3,2,3,514,1930,Boroondara,Southern Metropolitan,10412
Glen Iris,5 Gatis St,3,House,1738000,S,Jellis,2017-09-16,7.3,3146,3,2,2,692,1952,Boroondara,Southern Metropolitan,10412
Glen Iris,15 Leopold St,3,House,1609732,SP,Marshall,2017-09-16,7.3,3146,3,1,2,284,1952,Boroondara,Southern Metropolitan,10412
Glen Iris,11 Lincoln St,3,House,1609732,S,Kay,2017-09-16,7.3,3146,3,3,2,615,2006,Boroondara,Southern Metropolitan,10412
Glen Iris,3/1690 Malvern Rd,2,Unit,504000,S,Fletchers,2017-09-16,7.3,3146,2,1,1,345,1958,Boroondara,Southern Metropolitan,10412
Glen Iris,10/1705 Malvern Rd,1,Unit,450000,VB,Fletchers,2017-09-16,7.3,3146,1,1,1,282,2012,Boroondara,Southern Metropolitan,10412
Glen Iris,1/16 Osborne Av,2,Townhouse,965000,S,hockingstuart,2017-09-16,7.3,3146,2,2,1,704,1958,Boroondara,Southern Metropolitan,10412
Glen Iris,1/5 Queens Pde,2,Unit,812000,S,J,2017-09-16,7.3,3146,2,1,1,345,1958,Boroondara,Southern Metropolitan,10412
Glen Iris,1A Rosemary Gr,3,Townhouse,1333000,S,Noel,2017-09-16,7.3,3146,3,2,1,344,1952,Boroondara,Southern Metropolitan,10412
Glen Iris,111 Tooronga Rd,2,House,1366000,S,Jellis,2017-09-16,7.3,3146,2,2,1,241,1958,Boroondara,Southern Metropolitan,10412
Glen Iris,324 Warrigal Rd,3,House,1220000,PI,Marshall,2017-09-16,7.3,3146,3,2,2,514,1952,Boroondara,Southern Metropolitan,10412
Hawthorn,357 Auburn Rd,4,House,2325000,S,Jellis,2017-09-16,5.3,3122,4,3,2,649,1920,Boroondara,Southern Metropolitan,11308
Hawthorn,16 Hill St,4,House,2200000,VB,Marshall,2017-09-16,5.3,3122,4,3,2,611,1930,Boroondara,Southern Metropolitan,11308
Hawthorn,1/32 Liddiard St,2,Unit,781766,VB,Fletchers,2017-09-16,5.3,3122,2,1,1,476,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,10/24 Muir St,2,Unit,781766,SP,Marshall,2017-09-16,5.3,3122,2,1,2,476,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,61 Power St,4,House,2901773,S,Marshall,2017-09-16,5.3,3122,4,2,5,750,1890,Boroondara,Southern Metropolitan,11308
Hawthorn,11 Urquhart St,4,House,2901773,SP,Jellis,2017-09-16,5.3,3122,4,3,2,611,1926,Boroondara,Southern Metropolitan,11308
Hawthorn,25 William St,3,House,1450000,VB,Marshall,2017-09-16,5.3,3122,3,1,0,216,1890,Boroondara,Southern Metropolitan,11308
Hawthorn East,4/456 Barkers Rd,3,Townhouse,1662885,PN,RT,2017-09-16,6.2,3123,3,2,2,378,1945,Boroondara,Southern Metropolitan,6482
Hawthorn East,27 Burwood Av,5,House,2715556,VB,Jellis,2017-09-16,6.2,3123,5,3,4,743,1880,Boroondara,Southern Metropolitan,6482
Hawthorn East,9 Jaques St,4,House,2594111,SN,Abercromby's,2017-09-16,6.2,3123,4,2,2,694,1938,Boroondara,Southern Metropolitan,6482
Hawthorn East,3/38 Mayston St,2,Unit,497000,S,Noel,2017-09-16,6.2,3123,2,1,1,329,1960,Boroondara,Southern Metropolitan,6482
Kew,14 Atkins St,4,House,2375000,S,Jellis,2017-09-16,5.4,3101,4,3,2,481,1949,Boroondara,Southern Metropolitan,10331
Kew,3/11 Davis St,2,Unit,625000,PI,Nelson,2017-09-16,5.4,3101,2,1,1,343,1970,Boroondara,Southern Metropolitan,10331
Kew,117 Edgevale Rd,3,House,1380000,S,Marshall,2017-09-16,5.4,3101,3,2,2,418,1953,Boroondara,Southern Metropolitan,10331
Kew,48 Edgevale Rd,3,House,1507513,S,Kay,2017-09-16,5.4,3101,3,4,3,418,1920,Boroondara,Southern Metropolitan,10331
Kew,8 Hansen St,4,House,2390820,SP,Marshall,2017-09-16,5.4,3101,4,2,2,743,1970,Boroondara,Southern Metropolitan,10331
Kew,2/11 Hartington St,2,Unit,902704,SP,Nelson,2017-09-16,5.4,3101,2,1,1,343,1970,Boroondara,Southern Metropolitan,10331
Kew,2/17 Marshall Av,3,House,1950000,S,Marshall,2017-09-16,5.4,3101,3,2,2,460,2000,Boroondara,Southern Metropolitan,10331
Kew,8 Moreton Cl,4,House,2050000,VB,Jellis,2017-09-16,5.4,3101,4,4,2,664,2014,Boroondara,Southern Metropolitan,10331
Kew,3/9 Peel St,2,Unit,920000,VB,Miles,2017-09-16,5.4,3101,2,2,1,343,2000,Boroondara,Southern Metropolitan,10331
Kew,3 Ridgeway Av,4,House,2390820,VB,Jellis,2017-09-16,5.4,3101,4,1,3,644,1899,Boroondara,Southern Metropolitan,10331
Kew,5 Second Av,5,House,3401086,S,Jellis,2017-09-16,5.4,3101,5,2,2,650,1933,Boroondara,Southern Metropolitan,10331
Kew East,115 Belford Rd,3,House,1650000,VB,Jellis,2017-09-16,7.3,3102,3,1,2,650,1960,Boroondara,Southern Metropolitan,2671
Kew East,18 McConchie Av,4,House,1975605,S,Jellis,2017-09-16,7.3,3102,4,2,2,701,1938,Boroondara,Southern Metropolitan,2671
Kew East,50 Windella Av,3,House,2125000,VB,Jellis,2017-09-16,7.3,3102,3,2,2,741,1960,Boroondara,Southern Metropolitan,2671
Kew East,5 Woodlands Av,2,House,1325000,PI,Jellis,2017-09-16,7.3,3102,2,1,2,422,1940,Boroondara,Southern Metropolitan,2671
Kew East,22 Woolcock Av,3,House,1975000,PI,Lindellas,2017-09-16,7.3,3102,3,1,2,676,1925,Boroondara,Southern Metropolitan,2671
Surrey Hills,2/98 Durham Rd,3,Unit,1290000,S,Fletchers,2017-09-16,10.2,3127,3,2,1,270,1964,Boroondara,Southern Metropolitan,5457
Surrey Hills,29 Essex Rd,4,House,1810000,S,Garvey,2017-09-16,10.2,3127,4,3,2,349,1997,Boroondara,Southern Metropolitan,5457
Surrey Hills,7/6 Park Rd,2,Unit,724000,S,Jellis,2017-09-16,10.2,3127,2,1,1,286,1965,Boroondara,Southern Metropolitan,5457
Surrey Hills,10 Pembroke St,5,House,2230000,SA,Woodards,2017-09-16,10.2,3127,5,2,2,754,1905,Boroondara,Southern Metropolitan,5457
Surrey Hills,7 Wandsworth Rd,4,House,3851000,S,Fletchers,2017-09-16,10.2,3127,4,4,2,753,2004,Boroondara,Southern Metropolitan,5457
Ashburton,3/65 Ashburn Gr,3,Townhouse,1200000,VB,Fletchers,2017-08-19,10.2,3147,3,2,2,615,2007,Boroondara,Southern Metropolitan,3052
Ashburton,26 Duke St,2,House,1380800,S,Marshall,2017-08-19,10.2,3147,2,1,2,557,1940,Boroondara,Southern Metropolitan,3052
Ashburton,34 Nicholas St,3,House,1506365,SP,Jellis,2017-08-19,10.2,3147,3,2,2,615,1950,Boroondara,Southern Metropolitan,3052
Ashburton,21 Warner Av,4,House,1920000,S,Jellis,2017-08-19,10.2,3147,4,3,2,391,2016,Boroondara,Southern Metropolitan,3052
Balwyn,170 Balwyn Rd,5,House,2946481,S,Jellis,2017-08-19,7.9,3103,5,4,2,697,2012,Boroondara,Southern Metropolitan,5682
Balwyn,15 Grey St,4,House,2115000,S,Jellis,2017-08-19,7.9,3103,4,2,2,766,1969,Boroondara,Southern Metropolitan,5682
Balwyn,17/19 Kireep Rd,1,Unit,500000,VB,Noel,2017-08-19,7.9,3103,1,1,1,709,2016,Boroondara,Southern Metropolitan,5682
Balwyn,3/23 Northcote Av,4,Townhouse,2249415,VB,Jellis,2017-08-19,7.9,3103,4,2,2,668,1969,Boroondara,Southern Metropolitan,5682
Balwyn,17 Percy St,5,House,2562000,S,Marshall,2017-08-19,7.9,3103,5,3,2,671,1990,Boroondara,Southern Metropolitan,5682
Balwyn,104 Rochester Rd,3,House,2200000,S,Noel,2017-08-19,7.9,3103,3,1,1,541,1915,Boroondara,Southern Metropolitan,5682
Balwyn,6 Yandilla St,6,House,2100000,PI,Jellis,2017-08-19,7.9,3103,6,3,2,845,1935,Boroondara,Southern Metropolitan,5682
Balwyn North,137 Doncaster Rd,3,House,1900000,PI,Noel,2017-08-19,9.7,3104,3,1,1,912,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,58 Fortuna Av,4,House,2000000,PI,hockingstuart,2017-08-19,9.7,3104,4,3,4,958,2015,Boroondara,Southern Metropolitan,7809
Balwyn North,15 Highbury St,4,House,2400000,S,Fletchers,2017-08-19,9.7,3104,4,2,2,746,1966,Boroondara,Southern Metropolitan,7809
Balwyn North,8 Hillview Rd,4,House,2270000,PI,Barry,2017-08-19,9.7,3104,4,2,2,654,2010,Boroondara,Southern Metropolitan,7809
Balwyn North,11 Minerva Av,5,House,2600000,VB,Jellis,2017-08-19,9.7,3104,5,4,2,708,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,40 Reading Av,3,House,2321000,S,Fletchers,2017-08-19,9.7,3104,3,1,2,923,1975,Boroondara,Southern Metropolitan,7809
Balwyn North,16 Riverview Rd,3,House,1890000,S,Fletchers,2017-08-19,9.7,3104,3,2,1,632,1940,Boroondara,Southern Metropolitan,7809
Camberwell,11 Berwick St,3,House,1901000,PI,Jellis,2017-08-19,7.7,3124,3,2,2,605,1940,Boroondara,Southern Metropolitan,8920
Camberwell,12 Mayfield Av,4,House,2590173,SN,RT,2017-08-19,7.7,3124,4,2,2,740,1931,Boroondara,Southern Metropolitan,8920
Camberwell,32 Regent St,4,House,2600000,PI,Marshall,2017-08-19,7.7,3124,4,3,2,706,1935,Boroondara,Southern Metropolitan,8920
Camberwell,5/1024 Toorak Rd,3,Unit,905000,S,Noel,2017-08-19,7.7,3124,3,2,2,605,1994,Boroondara,Southern Metropolitan,8920
Canterbury,34 Maysia St,5,House,2550000,PI,RT,2017-08-19,8.4,3126,5,2,4,692,1933,Boroondara,Southern Metropolitan,3265
Canterbury,4 Parlington St,5,House,3775500,SP,Jellis,2017-08-19,8.4,3126,5,3,3,900,1933,Boroondara,Southern Metropolitan,3265
Canterbury,1/145 Prospect Hill Rd,3,House,1750000,VB,Jellis,2017-08-19,8.4,3126,3,2,2,482,1900,Boroondara,Southern Metropolitan,3265
Glen Iris,6 Bardolph St,2,House,708000,S,Jellis,2017-08-19,7.3,3146,2,1,1,151,1958,Boroondara,Southern Metropolitan,10412
Glen Iris,72 Bath Rd,3,House,1300000,VB,Kay,2017-08-19,7.3,3146,3,1,2,403,1960,Boroondara,Southern Metropolitan,10412
Glen Iris,3/67 Carroll Cr,2,House,820000,SP,Biggin,2017-08-19,7.3,3146,2,1,2,345,1990,Boroondara,Southern Metropolitan,10412
Glen Iris,8/23 Edgar St,2,Unit,583000,S,hockingstuart,2017-08-19,7.3,3146,2,1,1,345,1965,Boroondara,Southern Metropolitan,10412
Glen Iris,4 Faircroft Av,3,House,1307500,S,Jellis,2017-08-19,7.3,3146,3,1,1,316,1940,Boroondara,Southern Metropolitan,10412
Glen Iris,1/1529 Malvern Rd,2,Unit,552000,S,hockingstuart,2017-08-19,7.3,3146,2,1,1,345,1958,Boroondara,Southern Metropolitan,10412
Glen Iris,1A York Rd,3,House,1390000,PI,Jellis,2017-08-19,7.3,3146,3,2,1,303,1940,Boroondara,Southern Metropolitan,10412
Hawthorn,28 Bell St,2,House,1600000,PI,Marshall,2017-08-19,5.3,3122,2,1,1,200,1890,Boroondara,Southern Metropolitan,11308
Hawthorn,18/563 Glenferrie Rd,1,Unit,392000,S,hockingstuart,2017-08-19,5.3,3122,1,1,1,448,1972,Boroondara,Southern Metropolitan,11308
Hawthorn,7/14 Oak St,2,Unit,660000,S,Jellis,2017-08-19,5.3,3122,2,1,1,476,1968,Boroondara,Southern Metropolitan,11308
Hawthorn,2 Rosney St,4,House,2300000,S,Marshall,2017-08-19,5.3,3122,4,3,1,611,1890,Boroondara,Southern Metropolitan,11308
Hawthorn East,3/1049 Burke Rd,3,Townhouse,865000,SA,hockingstuart,2017-08-19,6.2,3123,3,2,2,378,1975,Boroondara,Southern Metropolitan,6482
Hawthorn East,409/32 Lilydale Gr,2,Unit,515000,SP,Jellis,2017-08-19,6.2,3123,2,1,1,329,1959,Boroondara,Southern Metropolitan,6482
Hawthorn East,16 Munro St,3,House,1805000,S,Marshall,2017-08-19,6.2,3123,3,1,2,378,1900,Boroondara,Southern Metropolitan,6482
