Suburb,Address,Rooms,Type,Price,Method,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname
Ivanhoe,6/36 Livingstone St,4,t,985000,VB,Jul-17,7.8,3079,4,3,2,181,2016,Banyule,Eastern Metropolitan
Ivanhoe,9 Sherwood Rd,3,h,1111142,SN,Jul-17,7.8,3079,3,1,1,910,1920,Banyule,Eastern Metropolitan
Jacana,12 Lorraine Cr,3,h,528000,SP,Jul-17,14,3047,3,1,3,588,1960,Hume,Northern Metropolitan
Jacana,29 Robinson St,3,h,513800,SN,Jul-17,14,3047,3,1,3,604,1966,Hume,Northern Metropolitan
Kealba,15 Bletchley Pl,4,h,590000,SP,Jul-17,14,3021,4,2,2,617,1989,Brimbank,Western Metropolitan
Keilor East,3 Border Dr,3,h,918000,S,Jul-17,11.7,3033,3,2,2,669,2000,Moonee Valley,Western Metropolitan
Keilor East,28 Nyah St,3,t,777000,S,Jul-17,11.7,3033,3,2,1,300,1950,Moonee Valley,Western Metropolitan
Keilor East,23 Phillip Rd,4,h,880000,S,Jul-17,11.7,3033,4,1,1,534,1984,Moonee Valley,Western Metropolitan
Hawthorn,6/164 Barkers Rd,2,u,781766,SP,Nov-16,4.6,3122,2,1,1,0,1968,Boroondara,Southern Metropolitan
Hawthorn,810/377 Burwood Rd,2,u,781766,SP,Nov-16,4.6,3122,2,1,1,1595,2008,Boroondara,Southern Metropolitan
Kings Park,261 Taylors Rd,3,h,565000,S,Jul-17,14,3021,3,2,3,543,1980,Brimbank,Western Metropolitan
Kingsville,2C Chatfield St,2,h,609570,PN,Jul-17,6.4,3012,2,2,1,119,1949,Maribyrnong,Western Metropolitan
Kurunjang,8 Carberry Dr,4,h,362000,SP,Jul-17,31.7,3337,4,2,2,685,1970,Melton,Northern Victoria
Kurunjang,44 Greenhills Dr,3,h,330000,SP,Jul-17,31.7,3337,3,1,1,654,1992,Melton,Northern Victoria
Lalor,60 Dickens St,3,h,798000,SA,Jul-17,16.3,3075,3,1,2,806,1964,Whittlesea,Northern Metropolitan
Lalor,69 Monash St,3,h,560000,S,Jul-17,16.3,3075,3,1,2,535,1970,Whittlesea,Northern Metropolitan
Langwarrin,17/165 North Rd,3,u,447000,S,Jul-17,41,3910,3,1,2,230,2002,Frankston,Eastern Victoria
Langwarrin,67 Union Rd,4,h,900000,S,Jul-17,41,3910,4,2,6,2026,2004,Frankston,Eastern Victoria
Maidstone,88a Ballarat Rd,3,t,670000,S,Jul-17,6.4,3012,3,1,2,369,1981,Maribyrnong,Western Metropolitan
Maidstone,7 Churchill Av,3,h,681000,SP,Jul-17,6.4,3012,3,1,2,523,1950,Maribyrnong,Western Metropolitan
Maidstone,12 Inkerman St,3,h,1005000,S,Jul-17,6.4,3012,3,1,5,653,1930,Maribyrnong,Western Metropolitan
Maidstone,18 Pullar St,2,h,468000,S,Jul-17,6.4,3012,2,1,2,312,1990,Maribyrnong,Western Metropolitan
Maidstone,33 Richelieu St,2,h,650000,S,Jul-17,6.4,3012,2,1,2,249,1994,Maribyrnong,Western Metropolitan
Malvern East,26 Millewa Av,3,h,1638000,S,Jul-17,8.4,3145,3,1,1,697,1949,Stonnington,Southern Metropolitan
Maribyrnong,19 Bracken Av,4,h,1162382,S,Jul-17,4.3,3032,4,3,2,200,1986,Maribyrnong,Western Metropolitan
Maribyrnong,7 Cavalry Cct,3,t,640000,S,Jul-17,4.3,3032,3,2,2,91,2000,Maribyrnong,Western Metropolitan
Maribyrnong,21 Lakeside Cr,4,h,1380000,SP,Jul-17,4.3,3032,4,2,3,453,1986,Maribyrnong,Western Metropolitan
Maribyrnong,402/77 Village Wy,2,u,410000,VB,Jul-17,4.3,3032,2,1,2,0,1989,Maribyrnong,Western Metropolitan
Meadow Heights,1/2 Dakara Cl,3,u,420000,S,Jul-17,17.4,3048,3,1,1,658,1990,Hume,Northern Metropolitan
Melbourne,17/17 Queens Rd,1,u,510000,VB,Jul-17,0,3000,1,1,1,153,1978,Melbourne,Northern Metropolitan
Melbourne,602/300 Swanston St,2,u,665907,VB,Jul-17,0,3000,2,1,1,0,2005,Melbourne,Northern Metropolitan
Melton,53 Barries Rd,3,h,388786,SN,Jul-17,31.7,3337,3,1,2,780,1970,Melton,Western Victoria
Melton South,30 Bennett St,3,h,375000,S,Jul-17,29.8,3338,3,1,2,584,1983,Melton,Western Victoria
Melton South,8 Charles Ct,3,h,326000,S,Jul-17,29.8,3338,3,1,1,611,1985,Melton,Western Victoria
Melton South,6 Denny Pl,3,h,400000,SP,Jul-17,29.8,3338,3,2,2,800,1979,Melton,Western Victoria
Melton South,39 First Av,3,h,412250,S,Jul-17,29.8,3338,3,1,2,592,1979,Melton,Western Victoria
Melton South,7 Waratah St,4,h,384625,SP,Jul-17,29.8,3338,4,2,0,594,1960,Melton,Western Victoria
Melton West,33 Westmelton Dr,3,h,371500,S,Jul-17,31.7,3337,3,2,0,582,2004,Melton,Northern Victoria
Mentone,16 Williams St,4,h,1454400,S,Jul-17,20,3194,4,2,2,690,1920,Kingston,South-Eastern Metropolitan
Mernda,6 Burrell Wy,4,h,661107,SP,Jul-17,25.9,3754,4,2,2,550,2010,Whittlesea,Northern Metropolitan
Mernda,30 Darvel Dr,4,h,672000,SA,Jul-17,25.9,3754,4,2,2,550,2010,Whittlesea,Northern Metropolitan
Mernda,23 Stradling Ri,4,h,620000,S,Jul-17,25.9,3754,4,2,2,550,2010,Whittlesea,Northern Metropolitan
Mill Park,3 Hillrise Ct,3,h,630943,SN,Jul-17,17.9,3082,3,2,2,655,1998,Whittlesea,Northern Metropolitan
Mill Park,4 Streeton Cct,3,h,725000,S,Jul-17,17.9,3082,3,2,2,602,1980,Whittlesea,Northern Metropolitan
Mitcham,11 Beaufort St,3,h,1101000,S,Jul-17,17.2,3132,3,1,2,774,1950,Whitehorse,Eastern Metropolitan
Mitcham,1/17 Milne St,4,t,926000,S,Jul-17,17.2,3132,4,3,2,374,2000,Whitehorse,Eastern Metropolitan
Moonee Ponds,14 Chaucer St,4,h,1464408,SP,Jul-17,6.2,3039,4,1,1,582,1920,Moonee Valley,Western Metropolitan
Moonee Ponds,16/122 Maribyrnong Rd,1,u,362000,S,Jul-17,6.2,3039,1,1,1,0,2015,Moonee Valley,Western Metropolitan
Mooroolbark,7 Hedwig Dr,3,h,718042,PI,Jul-17,26.5,3138,3,2,2,841,1969,Yarra Ranges,Eastern Victoria
Mordialloc,135B McDonald St,4,t,850000,PI,Jul-17,21.5,3195,4,2,2,551,1986,Kingston,South-Eastern Metropolitan
Mordialloc,3/2 Woods Av,1,u,309000,S,Jul-17,21.5,3195,1,1,1,57,1978,Kingston,South-Eastern Metropolitan
Mount Waverley,86 Headingley Rd,4,h,1444131,SN,Jul-17,14.2,3149,4,2,2,745,1956,Monash,Eastern Metropolitan
Mount Waverley,1 Therese Av,3,h,1267000,S,Jul-17,14.2,3149,3,2,4,714,1972,Monash,Eastern Metropolitan
Mount Waverley,4/254 Waverley Rd,2,u,611000,S,Jul-17,14.2,3149,2,1,1,161,1970,Monash,Eastern Metropolitan
Mount Waverley,4 William St,4,h,1750000,SP,Jul-17,14.2,3149,4,2,2,766,1969,Monash,Eastern Metropolitan
Mulgrave,2 Kinkora Ct,3,h,755000,S,Jul-17,18.8,3170,3,2,2,197,2005,Monash,South-Eastern Metropolitan
Mulgrave,25 Morawa Dr,3,h,862000,S,Jul-17,18.8,3170,3,2,2,246,2002,Monash,South-Eastern Metropolitan
Mulgrave,75 Wattle Gr,3,h,815500,S,Jul-17,18.8,3170,3,2,2,434,1960,Monash,South-Eastern Metropolitan
Murrumbeena,7 Lawrance St,4,h,1780000,S,Jul-17,10.1,3163,4,2,2,611,1944,Glen Eira,Southern Metropolitan
Murrumbeena,5/20 Toward St,2,u,688786,SP,Jul-17,10.1,3163,2,1,1,0,1960,Glen Eira,Southern Metropolitan
Newport,102 Market St,3,h,1100000,VB,Jul-17,6.2,3015,3,2,3,449,1940,Hobsons Bay,Western Metropolitan
Niddrie,8 Goble St,4,h,1130000,SP,Jul-17,10.4,3042,4,2,2,650,1975,Moonee Valley,Western Metropolitan
Niddrie,64 Muriel St,4,h,1006000,S,Jul-17,10.4,3042,4,2,1,270,2008,Moonee Valley,Western Metropolitan
Noble Park,51 Dunblane Rd,3,h,676091,PI,Jul-17,22.7,3174,3,1,2,589,1970,Greater Dandenong,South-Eastern Metropolitan
Noble Park,5 Himbeck Ct,4,h,764667,PI,Jul-17,22.7,3174,4,2,3,673,1982,Greater Dandenong,South-Eastern Metropolitan
Noble Park,2/21 Marna Ct,2,u,445000,S,Jul-17,22.7,3174,2,1,3,197,1998,Greater Dandenong,South-Eastern Metropolitan
Noble Park,371 Princes Hwy,3,h,650000,SP,Jul-17,22.7,3174,3,1,1,603,1970,Greater Dandenong,South-Eastern Metropolitan
North Melbourne,306/64 MacAulay Rd,2,u,465000,SP,Jul-17,1.8,3051,2,1,1,0,2010,Melbourne,Northern Metropolitan
Northcote,19 Charles St,3,h,1290000,PI,Jul-17,5.3,3070,3,2,1,196,1910,Darebin,Northern Metropolitan
Northcote,31 Gladstone Av,3,h,1335000,S,Jul-17,5.3,3070,3,1,1,390,1920,Darebin,Northern Metropolitan
Northcote,304/481 High St,1,u,352500,S,Jul-17,5.3,3070,1,1,1,1279,1974,Darebin,Northern Metropolitan
Northcote,11/158 Separation St,1,u,369735,PI,Jul-17,5.3,3070,1,1,1,0,1974,Darebin,Northern Metropolitan
Northcote,101/231 St Georges St,2,u,782500,S,Jul-17,5.3,3070,2,1,1,264,1950,Darebin,Northern Metropolitan
Northcote,8 Swift St,3,h,1875000,S,Jul-17,5.3,3070,3,1,2,771,1950,Darebin,Northern Metropolitan
Oakleigh South,44 Golf Rd,4,h,1390000,S,Jul-17,15.5,3167,4,2,2,558,2010,Monash,South-Eastern Metropolitan
Pakenham,1 Loxton Wy,4,h,643500,S,Jul-17,47.3,3810,4,2,2,600,2010,Cardinia,Eastern Victoria
Parkville,5/18 Lennon St,2,u,1130560,PN,Jul-17,1.8,3052,2,1,1,0,1917,Melbourne,Northern Metropolitan
Pascoe Vale,1/10 Arndt Rd,3,t,790980,SN,Jul-17,8.5,3044,3,2,2,0,2011,Moreland,Northern Metropolitan
Pascoe Vale,16/43 Arndt Rd,2,u,541000,S,Jul-17,8.5,3044,2,1,1,133,1988,Moreland,Northern Metropolitan
Pascoe Vale,1A Braeside St,2,t,510000,PI,Jul-17,8.5,3044,2,1,1,129,2012,Moreland,Northern Metropolitan
Pascoe Vale,3/25 Devon Rd,2,u,550000,SP,Jul-17,8.5,3044,2,1,1,164,2008,Moreland,Northern Metropolitan
Pascoe Vale,1/11 Stennis St,3,h,790980,S,Jul-17,8.5,3044,3,1,1,340,1974,Moreland,Northern Metropolitan
Pascoe Vale,2/8 Stewart St,2,u,580000,S,Jul-17,8.5,3044,2,1,1,103,2010,Moreland,Northern Metropolitan
Pascoe Vale,4/262 Sussex St,3,t,790980,SP,Jul-17,8.5,3044,3,1,2,463,1974,Moreland,Northern Metropolitan
Pascoe Vale,1/18 Sylvan Gr,2,u,706000,S,Jul-17,8.5,3044,2,1,1,205,1998,Moreland,Northern Metropolitan
Port Melbourne,42/2 Esplanade West,1,u,637000,S,Jul-17,3.5,3207,1,1,1,474,2001,Melbourne,Southern Metropolitan
Port Melbourne,5/109 Ross St,2,u,559000,S,Jul-17,3.5,3207,2,1,1,712,1968,Port Phillip,Southern Metropolitan
Prahran,306/323 Dandenong Rd,2,u,570000,VB,Jul-17,4.6,3181,2,2,1,0,1943,Stonnington,Southern Metropolitan
Prahran,10/3 Rae Ct,2,u,928276,SP,Jul-17,4.6,3181,2,1,1,0,1943,Stonnington,Southern Metropolitan
Preston,5/49 Austral Av,1,u,250000,PI,Jul-17,8.4,3072,1,1,1,631,1965,Darebin,Northern Metropolitan
Preston,1/70 Bruce St,1,u,392000,S,Jul-17,8.4,3072,1,1,1,629,1965,Darebin,Northern Metropolitan
Preston,24 Dermot St,1,u,505000,SP,Jul-17,8.4,3072,1,1,1,102,2000,Darebin,Northern Metropolitan
Preston,27 Pender St,3,h,980000,S,Jul-17,8.4,3072,3,1,3,397,1925,Darebin,Northern Metropolitan
Preston,11A South St,2,h,785500,S,Jul-17,8.4,3072,2,1,1,391,1965,Darebin,Northern Metropolitan
Reservoir,4/26 Acheron Av,2,u,495000,S,Jul-17,12,3073,2,1,1,134,2013,Darebin,Northern Metropolitan
Reservoir,9/23 Ashley St,2,h,320000,PI,Jul-17,12,3073,2,1,1,89,1965,Darebin,Northern Metropolitan
Reservoir,52 Banbury Rd,3,h,721441,PI,Jul-17,12,3073,3,1,2,404,1966,Darebin,Northern Metropolitan
Reservoir,1/3 Drysdale St,2,t,617500,SP,Jul-17,12,3073,2,2,1,0,2010,Darebin,Northern Metropolitan
Reservoir,11 Knox St,5,h,1282500,SA,Jul-17,12,3073,5,2,2,499,2015,Darebin,Northern Metropolitan
Reservoir,20 Massey Av,4,h,760500,S,Jul-17,12,3073,4,1,2,846,1965,Darebin,Northern Metropolitan
Richmond,221/253 Bridge Rd,2,u,419000,S,Jul-17,2.4,3121,2,1,1,3512,2011,Yarra,Northern Metropolitan
Richmond,2/297 Church St,1,u,430193,S,Jul-17,2.4,3121,1,1,1,0,1988,Yarra,Northern Metropolitan
Richmond,17 Dickmann St,3,h,1590000,S,Jul-17,2.4,3121,3,2,1,83,1945,Yarra,Northern Metropolitan
Richmond,14 McCrae Mw,3,h,1710000,S,Jul-17,2.4,3121,3,2,1,186,1945,Yarra,Northern Metropolitan
Richmond,607/2 McGoun St,2,u,592000,SP,Jul-17,2.4,3121,2,2,2,2044,1966,Yarra,Northern Metropolitan
Richmond,401/28 Tanner St,2,u,1667500,S,Jul-17,2.4,3121,2,2,2,92,1940,Yarra,Northern Metropolitan
Richmond,306/45 York St,2,u,685000,SP,Jul-17,2.4,3121,2,2,1,0,2011,Yarra,Northern Metropolitan
Ringwood,47 Heathmont Rd,3,h,902906,SN,Jul-17,19.9,3134,3,1,2,836,1961,Maroondah,Eastern Metropolitan
Ringwood,26 Major St,3,h,882500,S,Jul-17,19.9,3134,3,2,2,918,1975,Maroondah,Eastern Metropolitan
Ringwood,5 Neville St,3,h,902906,SN,Jul-17,19.9,3134,3,1,1,367,1950,Maroondah,Eastern Metropolitan
Ringwood,3 Sang Ct,3,h,910000,S,Jul-17,19.9,3134,3,2,2,651,1977,Maroondah,Eastern Metropolitan
Ringwood East,3A Homebush Ct,3,h,777000,S,Jul-17,21.3,3135,3,2,2,502,1962,Maroondah,Eastern Metropolitan
Ringwood East,5/9 Homebush Ct,4,h,1063125,SA,Jul-17,21.3,3135,4,3,2,868,2016,Maroondah,Eastern Metropolitan
Rosanna,17 Greville Rd,3,h,913469,SP,Jul-17,8.9,3084,3,2,3,642,1970,Banyule,Eastern Metropolitan
Roxburgh Park,4 Almands Av,3,h,510000,S,Jul-17,20.6,3064,3,2,2,523,2000,Hume,Northern Metropolitan
Roxburgh Park,7 Ormond Ri,3,h,431000,S,Jul-17,20.6,3064,3,2,2,418,1999,Hume,Northern Metropolitan
Sandringham,124 Abbott St,3,h,1651000,S,Jul-17,15.2,3191,3,2,1,390,1950,Bayside,Southern Metropolitan
Sandringham,5/273 Bluff Rd,2,u,770000,S,Jul-17,15.2,3191,2,1,1,208,1970,Bayside,Southern Metropolitan
Scoresby,72 Arnold Dr,4,h,1040000,S,Jul-17,22.2,3179,4,2,2,1134,1970,Knox,Eastern Metropolitan
Scoresby,17 Walsh Av,4,h,1120000,S,Jul-17,22.2,3179,4,2,2,960,1985,Knox,Eastern Metropolitan
Seddon,1/22 Vigo St,3,u,886000,S,Jul-17,5.1,3011,3,2,2,0,2005,Maribyrnong,Western Metropolitan
South Morang,15 Domain Tce,3,h,601000,S,Jul-17,20.5,3752,3,2,2,454,2003,Whittlesea,Northern Metropolitan
South Morang,367 Gordons Rd,5,h,815667,PI,Jul-17,20.5,3752,4,2,2,716,2007,Whittlesea,Northern Metropolitan
South Morang,37 Grange Dr,4,h,810000,S,Jul-17,20.5,3752,4,2,2,639,2005,Whittlesea,Northern Metropolitan
South Morang,11 Ilyuka Wy,5,h,815667,PI,Jul-17,20.5,3752,5,3,2,660,2004,Whittlesea,Northern Metropolitan
South Morang,22 Strathoon Cr,5,h,945000,SA,Jul-17,20.5,3752,5,3,4,700,2005,Whittlesea,Northern Metropolitan
South Morang,102 Vincent Dr,3,h,500000,SA,Jul-17,20.5,3752,3,2,2,330,2008,Whittlesea,Northern Metropolitan
South Yarra,6/57 Adams St,2,u,747500,S,Jul-17,2.7,3141,2,1,1,0,1968,Melbourne,Southern Metropolitan
South Yarra,7/85 Caroline St,1,u,420000,S,Jul-17,2.7,3141,1,1,1,0,1960,Stonnington,Southern Metropolitan
South Yarra,804/2 Claremont St,2,u,460000,VB,Jul-17,2.7,3141,2,2,0,0,2014,Stonnington,Southern Metropolitan
South Yarra,10/391 Toorak Rd,2,u,1340000,S,Jul-17,2.7,3141,2,2,2,0,1995,Stonnington,Southern Metropolitan
Springvale,1/6 Ashdale Ct,3,u,784050,W,Jul-17,20.8,3171,3,1,2,346,1957,Greater Dandenong,South-Eastern Metropolitan
Springvale,1/2 Mary St,2,u,580000,S,Jul-17,20.8,3171,2,2,2,155,1950,Greater Dandenong,South-Eastern Metropolitan
Springvale South,5 Gwent St,3,h,700000,PI,Jul-17,22.2,3172,3,1,2,638,1980,Greater Dandenong,South-Eastern Metropolitan
St Albans,76 East Esplanade,3,h,627000,PI,Jul-17,14,3021,3,1,3,581,1977,Brimbank,Western Metropolitan
St Albans,34 Garfield St,4,h,604700,PI,Jul-17,14,3021,4,2,1,809,1972,Brimbank,Western Metropolitan
St Albans,37 Harmon Av,3,h,587281,SN,Jul-17,14,3021,3,1,2,650,1977,Brimbank,Western Metropolitan
St Kilda,8/240 Barkly St,1,u,360000,S,Jul-17,5,3182,1,1,1,0,1971,Port Phillip,Southern Metropolitan
St Kilda,7/59 Carlisle St,2,u,530000,SA,Jul-17,5,3182,2,1,0,0,1961,Port Phillip,Southern Metropolitan
St Kilda,4/63 Carlisle St,2,u,533000,S,Jul-17,5,3182,2,1,1,463,1960,Port Phillip,Southern Metropolitan
St Kilda,55 Havelock St,3,h,1180000,PI,Jul-17,5,3182,3,2,1,128,1949,Port Phillip,Southern Metropolitan
St Kilda,4/20 Marine Pde,2,u,694391,W,Jul-17,5,3182,2,1,1,1349,1961,Port Phillip,Southern Metropolitan
Strathmore,10 Fenacre St,4,h,1220000,S,Jul-17,8.2,3041,4,1,2,750,1960,Moonee Valley,Western Metropolitan
Sunbury,315 Elizabeth Dr,3,h,500000,S,Jul-17,31.7,3429,3,1,3,678,1975,Hume,Western Metropolitan
Sunbury,11 Gruner St,3,h,438000,S,Jul-17,31.7,3429,3,1,4,606,1994,Hume,Western Metropolitan
Sunbury,31 Rosenthal Bvd,4,h,510000,PI,Jul-17,31.7,3429,4,2,2,763,1988,Hume,Western Metropolitan
Sunshine,24 Matthews St,3,h,910000,PI,Jul-17,10.5,3020,3,1,3,703,1950,Brimbank,Western Metropolitan
Sunshine North,95A Berkshire Rd,4,t,650000,SP,Jul-17,10.5,3020,4,2,1,283,2005,Brimbank,Western Metropolitan
Sunshine North,46 Clayton St,3,h,595000,SA,Jul-17,10.5,3020,3,1,0,557,1971,Brimbank,Western Metropolitan
Sunshine West,19 Estelle St,3,h,710000,VB,Jul-17,10.5,3020,3,1,2,697,1975,Brimbank,Western Metropolitan
Sunshine West,9 Noble Ct,3,t,615000,PI,Jul-17,10.5,3020,3,2,1,358,1999,Brimbank,Western Metropolitan
Sunshine West,34 Ralph St,4,h,859000,S,Jul-17,10.5,3020,4,2,2,699,1976,Brimbank,Western Metropolitan
Hawthorn,21/1 Domville Av,2,u,781766,SN,Nov-16,4.6,3122,2,1,1,476,1968,Boroondara,Southern Metropolitan
Surrey Hills,15 Charles St,2,h,1950000,VB,Jul-17,10.2,3127,2,1,1,858,1965,Whitehorse,Southern Metropolitan
Hawthorn,1/14 Illawarra Rd,2,u,781766,SP,Nov-16,4.6,3122,2,1,1,0,1930,Boroondara,Southern Metropolitan
Hawthorn,14 Belgrave St,2,h,781766,S,May-17,4.6,3122,2,1,1,341,1968,Boroondara,Southern Metropolitan
Sydenham,7 Argyll St,4,h,740000,S,Jul-17,18,3037,4,2,2,1017,2000,Brimbank,Western Metropolitan
Sydenham,44 Roseleigh Bvd,3,h,620000,S,Jul-17,18,3037,3,2,2,360,2000,Brimbank,Western Metropolitan
Tarneit,283 Bethany Rd,4,h,512000,S,Jul-17,18.4,3029,4,2,2,446,2009,Wyndham,Western Metropolitan
Tarneit,26 Bradman Dr,4,h,463500,S,Jul-17,18.4,3029,4,2,2,371,2006,Wyndham,Western Metropolitan
Tarneit,30 Cobram St,3,h,530000,S,Jul-17,18.4,3029,3,2,2,400,2009,Wyndham,Western Metropolitan
Tarneit,17 Solander Gr,3,h,473094,SN,Jul-17,18.4,3029,3,2,2,359,2008,Wyndham,Western Metropolitan
Tarneit,7 Vive St,3,h,446000,S,Jul-17,18.4,3029,3,2,2,326,2012,Wyndham,Western Metropolitan
Taylors Hill,55 Bloomsbury Dr,3,h,520000,S,Jul-17,18,3037,3,2,2,389,2005,Melton,Western Metropolitan
Taylors Hill,20 Hobart Wy,3,h,530000,SP,Jul-17,18,3037,3,2,1,343,2011,Melton,Western Metropolitan
Taylors Hill,6 Hobart Wy,5,h,725500,S,Jul-17,18,3037,5,3,2,450,2011,Melton,Western Metropolitan
Taylors Lakes,47 Apollo Rd,4,h,688000,S,Jul-17,15.5,3038,4,2,1,645,1993,Brimbank,Western Metropolitan
Taylors Lakes,7 Apollo Rd,3,h,630000,S,Jul-17,15.5,3038,3,2,1,655,1993,Brimbank,Western Metropolitan
Taylors Lakes,4 Goulburn Wy,4,h,800000,VB,Jul-17,15.5,3038,4,3,6,876,1993,Brimbank,Western Metropolitan
Taylors Lakes,4 Pacific Pl,3,h,760000,VB,Jul-17,15.5,3038,3,3,2,654,1993,Brimbank,Western Metropolitan
Taylors Lakes,23A Wentworth Dr,3,t,502000,S,Jul-17,15.5,3038,3,2,2,198,2004,Brimbank,Western Metropolitan
Templestowe,5 Caminole Wyn,5,h,1325000,VB,Jul-17,15.5,3106,5,3,2,1335,1995,Manningham,Eastern Metropolitan
Templestowe,32 Hillhouse Rd,4,h,1275000,PI,Jul-17,15.5,3106,4,2,2,812,1989,Manningham,Eastern Metropolitan
Templestowe,1 Saville Ct,5,h,1300000,PI,Jul-17,15.5,3106,5,3,3,767,1995,Manningham,Eastern Metropolitan
Templestowe Lower,46 Feathertop Av,4,h,1215000,S,Jul-17,12.4,3107,4,2,4,729,1970,Manningham,Eastern Metropolitan
Templestowe Lower,20 Oak Cr,4,h,1320000,PI,Jul-17,12.4,3107,4,2,2,774,1979,Manningham,Eastern Metropolitan
Templestowe Lower,1/6 Union St,2,t,731000,S,Jul-17,12.4,3107,2,1,1,217,2005,Manningham,Eastern Metropolitan
Thomastown,24 Banksia Av,3,h,651000,SA,Jul-17,15.3,3074,3,1,2,526,1970,Whittlesea,Northern Metropolitan
Thomastown,3 Lesile St,3,h,685000,SA,Jul-17,15.3,3074,3,1,2,593,1971,Whittlesea,Northern Metropolitan
Thomastown,14 Marjory St,3,h,631000,S,Jul-17,15.3,3074,3,1,2,584,1965,Whittlesea,Northern Metropolitan
Thomastown,37 Smith Av,3,h,715500,S,Jul-17,15.3,3074,3,1,2,685,1971,Whittlesea,Northern Metropolitan
Thornbury,105 Fyffe St,3,h,1110000,SP,Jul-17,7,3071,3,1,0,396,1930,Darebin,Northern Metropolitan
Toorak,8/161 Alexandra Av,2,u,735000,SP,Jul-17,4.1,3142,2,1,1,0,1935,Stonnington,Southern Metropolitan
Toorak,6/2 Tintern Av,2,u,920000,S,Jul-17,4.1,3142,2,2,1,0,1966,Stonnington,Southern Metropolitan
Toorak,10/270 Williams Rd,1,u,350000,VB,Jul-17,4.1,3142,2,1,1,0,1970,Stonnington,Southern Metropolitan
Tullamarine,56 Broadmeadows Rd,3,h,822000,S,Jul-17,12.9,3043,3,1,1,778,1960,Hume,Western Metropolitan
Vermont,88 Boronia Rd,3,h,988000,S,Jul-17,17.2,3133,3,1,1,653,1970,Whitehorse,Eastern Metropolitan
Vermont South,6 Moray Gr,4,h,1243300,SN,Jul-17,17.2,3133,4,2,2,658,1982,Whitehorse,Eastern Metropolitan
Viewbank,4 Dunluce Ct,5,h,1078667,SN,Jul-17,8.9,3084,5,3,2,668,1993,Banyule,Eastern Metropolitan
Wantirna South,16 Allanfield Cr,3,h,855000,S,Jul-17,14.7,3152,3,1,2,730,2006,Knox,Eastern Metropolitan
Wantirna South,1/20 Kensington Pl,3,t,630000,S,Jul-17,14.7,3152,3,1,2,169,2001,Knox,Eastern Metropolitan
Warrandyte,12 Cemetery Rd,4,h,1230000,PI,Jul-17,21.1,3113,4,2,0,1166,2006,Manningham,Eastern Metropolitan
Watsonia,18 Barry St,3,h,830000,S,Jul-17,14.5,3087,3,1,1,598,1975,Banyule,Northern Metropolitan
Watsonia North,27 Kurrajong Cr,3,h,710000,S,Jul-17,14.5,3087,3,1,2,600,1974,Banyule,Northern Metropolitan
Watsonia North,59 Sellars St,3,h,850000,S,Jul-17,14.5,3087,3,1,2,766,1990,Banyule,Northern Metropolitan
Werribee,8 Centenary Cr,3,h,383000,S,Jul-17,14.7,3030,3,1,2,548,1960,Wyndham,Western Metropolitan
Werribee,69 Flemington Cr,4,h,564250,PI,Jul-17,14.7,3030,4,1,2,530,1996,Wyndham,Western Metropolitan
Werribee,5 Flourish Wy,4,h,463000,S,Jul-17,14.7,3030,4,2,2,358,2012,Wyndham,Western Metropolitan
Werribee,34 Hooker Rd,3,h,471500,S,Jul-17,14.7,3030,3,1,2,530,1980,Wyndham,Western Metropolitan
Werribee,1 Ord Ct,3,h,412500,S,Jul-17,14.7,3030,3,1,1,583,1980,Wyndham,Western Metropolitan
Werribee,3 Parramatta Rd,3,h,452000,SP,Jul-17,14.7,3030,3,1,3,567,1980,Wyndham,Western Metropolitan
Werribee,24 Stewart Dr,3,h,492115,SN,Jul-17,14.7,3030,3,1,4,530,1980,Wyndham,Western Metropolitan
Werribee,17 Timbarra Dr,4,h,665000,S,Jul-17,14.7,3030,4,2,2,520,2014,Wyndham,Western Metropolitan
Werribee,6 Troup Ct,3,h,485000,SP,Jul-17,14.7,3030,3,1,1,633,1960,Wyndham,Western Metropolitan
Werribee,17 Xavier Ct,4,h,510000,SP,Jul-17,14.7,3030,4,2,1,531,2003,Wyndham,Western Metropolitan
West Footscray,42 Elphinstone St,2,h,580917,S,Jul-17,6.4,3012,2,1,2,354,1925,Maribyrnong,Western Metropolitan
West Footscray,16 Market St,3,h,850000,S,Jul-17,6.4,3012,3,1,2,269,1910,Maribyrnong,Western Metropolitan
West Footscray,171 Suffolk St,3,h,873382,SN,Jul-17,6.4,3012,3,1,1,259,1960,Maribyrnong,Western Metropolitan
West Footscray,27 Wellington St,3,h,915000,S,Jul-17,6.4,3012,3,1,2,447,1950,Maribyrnong,Western Metropolitan
Wheelers Hill,11 Bluegum Av,5,h,1591000,S,Jul-17,16.7,3150,5,3,3,923,1977,Monash,South-Eastern Metropolitan
Wheelers Hill,6 Reynolds Av,5,h,1490000,S,Jul-17,16.7,3150,5,3,4,677,1977,Monash,South-Eastern Metropolitan
Wheelers Hill,5 Timaru Ct,4,h,1240616,PI,Jul-17,16.7,3150,4,2,1,653,1980,Monash,South-Eastern Metropolitan
Williamstown,22 Hotham St,4,h,1440000,S,Jul-17,6.8,3016,4,2,0,240,1900,Hobsons Bay,Western Metropolitan
