"country","latitude","longitude","show_id","type","title","director","cast","date_added","release_year","rating","duration","listed_in"
"United States",37.09024,-95.712891,"s741","Movie","A Haunted House 2","Michael Tiddes","Marlon Wayans, Jaime Pressly, Essence Atkins, Affion Crockett, Hayes MacArthur, Rick Overton, Ashley Rickards, Cedric the Entertainer, Dave Sheridan, Missi Pyle, Gabriel Iglesias, Steele Stebbins","June 10, 2021",2014,"R","86 min","Comedies, Horror Movies"
"United States",37.09024,-95.712891,"s41","TV Show","He-Man and the Masters of the Universe","","Yuri Lowenthal, Kimberly Brooks, Antony Del Rio, Trevor Devall, Ben Diskin, Grey Griffin, David Kaye, Tom Kenny, Judy Alice Lee, Roger Craig Smith, Fred Tatasciore","September 16, 2021",2021,"TV-Y7","1 Season","Kids' TV, TV Sci-Fi & Fantasy"
"United States",37.09024,-95.712891,"s7723","Movie","Pee-wee's Playhouse: Christmas Special","Paul Reubens, Wayne Orr","Paul Reubens, Annette Funicello, Frankie Avalon, Grace Jones, k.d. lang, Dinah Shore, Little Richard, Cher, Eadie del Rubio, Magic Johnson, Elena del Rubio, Zsa Zsa Gabor, Milly del Rubio, Whoopi Goldberg, Oprah Winfrey, Joan Rivers","December 18, 2014",1988,"TV-PG","48 min","Movies"
"United States",37.09024,-95.712891,"s3097","TV Show","You","Lee Toland Krieger","Penn Badgley, Elizabeth Lail, Shay Mitchell, John Stamos, Luca Padovan, Zach Cherry","December 26, 2019",2019,"TV-MA","2 Seasons","Crime TV Shows, Romantic TV Shows, TV Dramas"
"United States",37.09024,-95.712891,"s3562","TV Show","13 Reasons Why: Beyond the Reasons","","Dylan Minnette, Katherine Langford, Kate Walsh, Derek Luke, Alisha Boe, Justin Prentice, Brandon Flynn, Miles Heizer, Christian Navarro, Brian Yorkey, Tom McCarthy, Selena Gomez, Mandy Teefey, Jay Asher, Dr. Rona Hu, Dr. Helen Hsu, Dr. Rebecca Hedrick, Alexis Jones, Elaine Welteroth, Julia Bicknell, Dr. Christine Moutier, Nic Sheff, Carrie Goldberg, Anne Winters, Joy Gorman, Brandon Butler, Marissa Jo Cerar, Susanne Timms","August 23, 2019",2019,"TV-MA","3 Seasons","Crime TV Shows, Docuseries"
"United States",37.09024,-95.712891,"s6285","Movie","Benji's Very Own Christmas Story","Joe Camp","Ron Moody, Patsy Garrett, Cynthia Smith","October 3, 2018",1978,"TV-G","25 min","Children & Family Movies"
"United States",37.09024,-95.712891,"s3100","Movie","Grand-Daddy Day Care","Ron Oliver","Danny Trejo, Reno Wilson, Margaret Avery, Barry Bostwick, Julia Duffy, Anthony Gonzalez, Linda Gray, James Hong, Hal Linden, Alec Mapa","December 25, 2019",2019,"PG-13","96 min","Children & Family Movies, Comedies"
"United States",37.09024,-95.712891,"s2202","TV Show","Last Chance U","","John Franklin III, DJ Law, Buddy Stephens, Brittany Wagner, Ronald Ollie","July 28, 2020",2020,"TV-MA","5 Seasons","Docuseries"
"United States",37.09024,-95.712891,"s6289","Movie","Betting on Zero","Ted Braun","William Ackman","June 1, 2017",2017,"TV-PG","104 min","Documentaries"
"United States",37.09024,-95.712891,"s2204","TV Show","Shameless (U.S.)","","William H. Macy, Emmy Rossum, Justin Chatwin, Cameron Monaghan, Jeremy Allen White, Shanola Hampton, Steve Howey, Ethan Cutkosky, Emma Kenney, Laura Wiggins, Joan Cusack","July 26, 2020",2019,"TV-MA","10 Seasons","TV Comedies, TV Dramas"
"United States",37.09024,-95.712891,"s1749","TV Show","60 Days In","","","November 1, 2020",2019,"TV-MA","1 Season","Reality TV"
"United States",37.09024,-95.712891,"s5417","Movie","Chris D'Elia: Man on Fire","Bill D'Elia","Chris D'Elia","June 27, 2017",2017,"TV-MA","66 min","Stand-Up Comedy"
"United States",37.09024,-95.712891,"s5418","Movie","I Am Michael","Justin Kelly","James Franco, Zachary Quinto, Emma Roberts, Charlie Carver, Avan Jogia, Daryl Hannah, Lesley Ann Warren, Jefferson Mays, Jan Maxwell, Ahna O'Reilly","June 26, 2017",2015,"TV-MA","102 min","Dramas, LGBTQ Movies"
"United States",37.09024,-95.712891,"s2209","Movie","Dragons: Rescue Riders: Secrets of the Songwing","Greg Rankin, TJ Sullivan","Noah Kaye Bentley, Brennley Brown, Zach Callison, Nicolas Cantu, Skai Jackson, Marsai Martin, Andre Robinson, Carlos Alazraqui, Renée Elise Goldsberry","July 24, 2020",2020,"TV-Y","46 min","Children & Family Movies, Comedies"
"United States",37.09024,-95.712891,"s2660","TV Show","Middleditch & Schwartz","Ryan Polito","Thomas Middleditch, Ben Schwartz","April 21, 2020",2020,"TV-MA","1 Season","TV Comedies"
"United States",37.09024,-95.712891,"s764","TV Show","Sweet Tooth","","Nonso Anozie, Christian Convery, Adeel Akhtar, Stefania LaVie Owen, Dania Ramirez, Aliza Vellani, Will Forte, James Brolin, Neil Sandilands, Mia Artemis","June 4, 2021",2021,"TV-14","1 Season","TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy"
"United States",37.09024,-95.712891,"s7744","TV Show","Pioneers of African-American Cinema","Oscar Micheaux, Spencer Williams, Richard E. Norman, Richard Maurice","","February 1, 2017",1946,"TV-14","1 Season","TV Shows"
"United States",37.09024,-95.712891,"s3579","TV Show","Diagnosis","","Lisa Sanders","August 16, 2019",2019,"TV-14","1 Season","Docuseries, Science & Nature TV"
"United States",37.09024,-95.712891,"s1757","TV Show","LEGO Jurassic World: Legend of Isla Nublar","","","November 1, 2020",2019,"TV-Y","1 Season","Kids' TV"
"United States",37.09024,-95.712891,"s6304","Movie","Big Daddy","Dennis Dugan","Adam Sandler, Joey Lauren Adams, Jon Stewart, Cole Sprouse, Dylan Sprouse, Josh Mostel, Leslie Mann, Allen Covert, Rob Schneider, Kristy Swanson","October 1, 2020",1999,"PG-13","93 min","Comedies"
"United States",37.09024,-95.712891,"s2218","TV Show","Fear City: New York vs The Mafia","","","July 22, 2020",2020,"TV-MA","1 Season","Crime TV Shows, Docuseries"
"United States",37.09024,-95.712891,"s1762","Movie","Little Monsters","Richard Greenberg","Fred Savage, Howie Mandel, Daniel Stern, Margaret Whitton, Rick Ducommun, Frank Whaley, Ben Savage, William Murray Weiss, Devin Ratray, Amber Barretto","November 1, 2020",1989,"PG","102 min","Children & Family Movies, Comedies"
"United States",37.09024,-95.712891,"s2220","Movie","The Remix: Hip Hop X Fashion","Lisa Cortés, Farah X","","July 22, 2020",2019,"TV-MA","67 min","Documentaries, Music & Musicals"
"United States",37.09024,-95.712891,"s68","TV Show","Saved by the Bell","","Mark-Paul Gosselaar, Tiffani Thiessen, Mario Lopez, Lark Voorhies, Elizabeth Berkley, Dustin Diamond, Dennis Haskins","September 15, 2021",1994,"TV-PG","9 Seasons","Kids' TV, TV Comedies"
"United States",37.09024,-95.712891,"s1769","Movie","The Next Karate Kid","Christopher Cain","Pat Morita, Hilary Swank, Michael Ironside, Constance Towers, Chris Conrad, Arsenio ""Sonny"" Trinidad, Michael Cavalieri, Walton Goggins","November 1, 2020",1994,"PG","107 min","Action & Adventure, Dramas, Sports Movies"
"United States",37.09024,-95.712891,"s6311","Movie","Bill Burr: Let It Go","Shannon Hartman","Bill Burr","November 10, 2017",2010,"NR","65 min","Stand-Up Comedy"
"United States",37.09024,-95.712891,"s776","Movie","A Perfect Ending","Nicole Conn","Barbara Niven, Jessica Clark, John Heard, Morgan Fairchild, Kerry Knuppe, Imelda Corcoran, Mary Jane Wells, Rebecca Staab, Michael Adam Hamilton, Bryan Jackson, Bryan Mordechai Jackson","June 2, 2021",2012,"TV-MA","110 min","Dramas, Independent Movies, LGBTQ Movies"
"United States",37.09024,-95.712891,"s2229","Movie","Father Soldier Son","Leslye Davis, Catrin Einhorn","","July 17, 2020",2020,"R","100 min","Documentaries"
"United States",37.09024,-95.712891,"s2230","TV Show","In The Dark","","Perry Mattfeld, Brooke Markham, Casey Deidrick, Keston John, Morgan Krantz, Rich Sommer, Thamela Mpumlwana, Saycon Sengbloh, Kathleen York, Derek Webster","July 17, 2020",2020,"TV-14","2 Seasons","Crime TV Shows, TV Dramas"
"United States",37.09024,-95.712891,"s4977","TV Show","The Standups","","Nate Bargatze, Fortune Feimster, Deon Cole, Nikki Glaser, Beth Stelling, Dan Soder","March 20, 2018",2018,"TV-MA","2 Seasons","Stand-Up Comedy & Talk Shows, TV Comedies"
"United States",37.09024,-95.712891,"s6317","Movie","Bitch","Marianna Palka","Jason Ritter, Jaime King, Marianna Palka, Brighton Sharbino, Rio Mangini, Jason Maybaum, Kingston Foster, Arielle Kebbel, Martin Starr, Roger Guenveur Smith, Caroline Aaron, Bill Smitrovich","March 11, 2018",2017,"R","97 min","Comedies, Dramas, Independent Movies"
"United States",37.09024,-95.712891,"s7769","TV Show","Power Rangers Mystic Force","","Firass Dirani, Angie Diaz, Richard Brancatisano, Melanie Vallejo, Nic Sampson, John Tui, Peta Rutter, Antonia Prebble, Barnie Duncan, Kelson Henderson, Donogh Rees, Geoff Dolan, Holly Shanahan","January 1, 2016",2006,"TV-Y7","1 Season","Kids' TV"
"United States",37.09024,-95.712891,"s4981","TV Show","Wild Wild Country","","","March 16, 2018",2018,"TV-MA","1 Season","Crime TV Shows, Docuseries"
"United States",37.09024,-95.712891,"s3599","TV Show","DC Super Hero Girls","","Grey Griffin, Tara Strong, Nicole Sullivan, Kari Wahlgren, Myrna Velasco, Kimberly Brooks","August 12, 2019",2019,"TV-Y7","1 Season","Kids' TV"
"United States",37.09024,-95.712891,"s3601","TV Show","GLOW","","Alison Brie, Betty Gilpin, Marc Maron, Britney Young, Sydelle Noel, Gayle Rankin, Sunita Mani, Kimmy Gatewood, Rebekka Johnson, Jackie Tohn, Ellen Wong, Kate Nash, Britt Baron, Kia Stevens, Chris Lowell, Alex Rich","August 9, 2019",2019,"TV-MA","3 Seasons","TV Comedies, TV Dramas"
"United States",37.09024,-95.712891,"s6322","Movie","Black & Privileged: Volume 1","Mark Harris","Dawnisha Halfkenny, Simeon Henderson, Corey Hendrix, Malcom Banks, Nadia Simms, Brian White, Brely Evans, Cynda Williams, Carl Anthony Payne II","July 12, 2019",2019,"TV-MA","79 min","Dramas"
"United States",37.09024,-95.712891,"s789","Movie","Domestic Disturbance","Harold Becker","John Travolta, Vince Vaughn, Teri Polo, Matt O'Leary, Ruben Santiago-Hudson, Susan Floyd, Angelica Page, Steve Buscemi, Chris Ellis","June 2, 2021",2001,"PG-13","89 min","Thrillers"
"United States",37.09024,-95.712891,"s3604","Movie","Rocko's Modern Life: Static Cling","Joe Murray, Cosmo Segurson","Carlos Alazraqui, Tom Kenny, Charlie Adler, Jill Talley, Mr. Lawrence, Joe Murray","August 9, 2019",2019,"TV-Y7","46 min","Children & Family Movies, Comedies, LGBTQ Movies"
"United States",37.09024,-95.712891,"s6326","Movie","Black Panther","Ryan Coogler","Chadwick Boseman, Michael B. Jordan, Lupita Nyong'o, Danai Gurira, Martin Freeman, Daniel Kaluuya, Letitia Wright, Winston Duke, Sterling K. Brown, Angela Bassett, Forest Whitaker, Andy Serkis, Florence Kasumba, John Kani, David S. Lee, Stan Lee","September 4, 2018",2018,"PG-13","135 min","Action & Adventure, Sci-Fi & Fantasy"
"United States",37.09024,-95.712891,"s1336","TV Show","The Sinner","","Jessica Biel, Bill Pullman, Christopher Abbott, Abby Miller, Dohn Norwood","February 6, 2021",2020,"TV-MA","3 Seasons","Crime TV Shows, TV Dramas, TV Mysteries"
"United States",37.09024,-95.712891,"s6328","Movie","Black Snake Moan","Craig Brewer","Samuel L. Jackson, Christina Ricci, Justin Timberlake, S. Epatha Merkerson, John Cothran, David Banner, Michael Raymond-James, Adriane Lenox, Kim Richards, Neimus K. Williams","November 20, 2019",2007,"R","116 min","Dramas, Independent Movies"
"United States",37.09024,-95.712891,"s108","Movie","A Champion Heart","David de Vos","Mandy Grace, David de Vos, Donna Rusch, Devan Key, Isabella Mancuso, Ariana Guido","September 4, 2021",2018,"G","90 min","Children & Family Movies, Dramas"
"United States",37.09024,-95.712891,"s4539","Movie","Truth or Dare","Nick Simon","Cassandra Scerbo, Brytni Sarpy, Mason Dye, Harvey Guillen, Luke Baines, Ricardo Hoyos, Alexxis Lemire, Christina Masterson, Heather Langenkamp","October 3, 2018",2017,"TV-MA","88 min","Horror Movies"
"United States",37.09024,-95.712891,"s3149","TV Show","What's New Scooby-Doo?","","Frank Welker, Casey Kasem, Mindy Cohn, Grey DeLisle","December 15, 2019",2005,"TV-Y7","3 Seasons","Kids' TV, TV Comedies"
"United States",37.09024,-95.712891,"s4383","Movie","Cam","Daniel Goldhaber","Madeline Brewer, Patch Darragh, Melora Walters, Devin Druid, Imani Hakim, Michael Dempsey, Flora Diaz, Samantha Robinson, Jessica Parker Kennedy, Quei Tann","November 16, 2018",2018,"TV-MA","95 min","Horror Movies, Independent Movies, Thrillers"
"United States",37.09024,-95.712891,"s3151","Movie","6 Underground","Michael Bay","Ryan Reynolds, Mélanie Laurent, Corey Hawkins, Dave Franco, Adria Arjona, Manuel Garcia-Rulfo, Ben Hardy, Lior Raz, Payman Maadi, Yuri Kolokolnikov, Kim Kold","December 13, 2019",2019,"R","129 min","Action & Adventure, Dramas"
"United States",37.09024,-95.712891,"s4999","Movie","Gad Elmaleh: American Dream","Michael Simon","Gad Elmaleh","March 6, 2018",2018,"TV-14","58 min","Stand-Up Comedy"
"United States",37.09024,-95.712891,"s7317","Movie","Little Nicky","Steve Brill","Adam Sandler, Patricia Arquette, Harvey Keitel, Rhys Ifans, Allen Covert, Tommy 'Tiny' Lister, Kevin Nealon, Jon Lovitz, Michael McKean, Quentin Tarantino","December 1, 2020",2000,"PG-13","90 min","Comedies"
"United States",37.09024,-95.712891,"s3616","TV Show","Wu Assassins","","Iko Uwais, Katheryn Winnick, Byron Mann, Tommy Flanagan, Li Jun Li, Celia Au, Lewis Tan, Lawrence Kao, Juju Chan, Tzi Ma, Cranston Johnson, Mark Dacascos, Kevin Durand, Jeff Fahey, Summer Glau","August 8, 2019",2019,"TV-MA","1 Season","TV Action & Adventure, TV Sci-Fi & Fantasy"
"United States",37.09024,-95.712891,"s6340","Movie","Blue Jasmine","Woody Allen","Cate Blanchett, Sally Hawkins, Alec Baldwin, Louis C.K., Bobby Cannavale, Andrew Dice Clay, Peter Sarsgaard, Michael Stuhlbarg, Tammy Blanchard, Max Casella, Alden Ehrenreich","March 8, 2019",2013,"PG-13","98 min","Comedies, Dramas, Independent Movies"
"United States",37.09024,-95.712891,"s6341","Movie","Blue Mountain State: The Rise of Thadland","Lev L. Spiro","Alan Ritchson, Darin Brooks, James Cade, Rob Ramsay, Chris Romano, Frankie Shaw, Omari Newton, Ed Marinaro, Dhani Jones, Ed Amatrudo, Jimmy Tatro","March 1, 2016",2016,"R","90 min","Comedies"
"United States",37.09024,-95.712891,"s810","Movie","Starsky & Hutch","Todd Phillips","Ben Stiller, Owen Wilson, Vince Vaughn, Juliette Lewis, Snoop Dogg, Fred Williamson, Jason Bateman, Amy Smart, Carmen Electra, George Cheung","June 2, 2021",2004,"PG-13","101 min","Action & Adventure, Comedies"
"United States",37.09024,-95.712891,"s5006","Movie","Adel Karam: Live from Beirut","","Adel Karam","March 1, 2018",2018,"TV-MA","59 min","Stand-Up Comedy"
"United States",37.09024,-95.712891,"s3621","Movie","Jim Jefferies : BARE","Shannon Hartman","Jim Jefferies","August 6, 2019",2014,"TV-MA","77 min","Stand-Up Comedy"
"United States",37.09024,-95.712891,"s3622","Movie","Screwball","Billy Corben","","August 6, 2019",2018,"TV-MA","105 min","Documentaries, Sports Movies"
"United States",37.09024,-95.712891,"s3623","Movie","Sebastian Maniscalco: Why Would You Do That","Joe DeMaio","Sebastian Maniscalco","August 6, 2019",2016,"TV-MA","63 min","Stand-Up Comedy"
"United States",37.09024,-95.712891,"s819","Movie","The Mirror Has Two Faces","Barbra Streisand","Barbra Streisand, Jeff Bridges, Lauren Bacall, George Segal, Mimi Rogers, Pierce Brosnan, Brenda Vaccaro, Austin Pendleton, Elle Macpherson, Ali Marsh, Leslie Stefanson, Taina Elg, Lucy Avery Brooke, Amber Smith","June 2, 2021",1996,"PG-13","127 min","Comedies, Dramas, Romantic Movies"
"United States",37.09024,-95.712891,"s820","Movie","The Outlaw Josey Wales","Clint Eastwood","Clint Eastwood, Sondra Locke, Chief Dan George, Bill McKinney, John Vernon, Paula Trueman, Sam Bottoms, Geraldine Keams, Woodrow Parfrey, Joyce Jameson","June 2, 2021",1976,"PG","136 min","Action & Adventure, Classic Movies"
"United States",37.09024,-95.712891,"s3628","TV Show","Basketball or Nothing","","","August 2, 2019",2019,"TV-PG","1 Season","Docuseries, Reality TV"
"United States",37.09024,-95.712891,"s6356","Movie","Bombshell: The Hedy Lamarr Story","Alexandra Dean","Hedy Lamarr","May 31, 2018",2017,"TV-14","89 min","Documentaries"
"United States",37.09024,-95.712891,"s823","Movie","The Wind","Emma Tammi","Caitlin Gerard, Julia Goldani Telles, Ashley Zukerman, Miles Anderson, Dylan McTee","June 2, 2021",2019,"R","88 min","Horror Movies"
"United States",37.09024,-95.712891,"s2719","TV Show","Community","","Ken Jeong, Jim Rash, Donald Glover, Joel McHale, Gillian Jacobs, Danny Pudi, Alison Brie, Chevy Chase, Yvette Nicole Brown","April 1, 2020",2015,"TV-14","6 Seasons","TV Comedies"
"United States",37.09024,-95.712891,"s1814","TV Show","My Next Guest Needs No Introduction With David Letterman","","President Barack Obama, George Clooney, Malala Yousafzai, Jay-Z, Tina Fey, Howard Stern, David Letterman","October 21, 2020",2020,"TV-MA","3 Seasons","Stand-Up Comedy & Talk Shows"
"United States",37.09024,-95.712891,"s826","TV Show","Dirty John","","Connie Britton, Eric Bana, Juno Temple, Julia Garner, Jean Smart, Keiko Agena, Jeff Perry, Kevin Zegers, Jake Abel","May 31, 2021",2020,"TV-MA","2 Seasons","Crime TV Shows, TV Dramas, TV Mysteries"
"United States",37.09024,-95.712891,"s827","Movie","Bo Burnham: Inside","Bo Burnham","Bo Burnham","May 30, 2021",2021,"TV-MA","88 min","Stand-Up Comedy"
"United States",37.09024,-95.712891,"s3176","TV Show","The Confession Killer","Robert Kenner, Taki Oldham","","December 6, 2019",2019,"TV-14","1 Season","Crime TV Shows, Docuseries"
"United States",37.09024,-95.712891,"s1368","Movie","Hell Fest","Gregory Plotkin","Amy Forsyth, Reign Edwards, Bex Taylor-Klaus, Tony Todd, Christian James, Matt Mercurio, Michael Tourek, Courtney Dietz, Stephen Conroy","January 31, 2021",2018,"R","89 min","Horror Movies"
"United States",37.09024,-95.712891,"s5481","Movie","Tracy Morgan: Staying Alive","Ryan Polito","Tracy Morgan","May 16, 2017",2017,"TV-MA","59 min","Stand-Up Comedy"
"United States",37.09024,-95.712891,"s3181","Movie","A Christmas Prince: The Royal Baby","John Schultz","Rose McIver, Ben Lamb, Alice Krige, Honor Kneafsey, Sarah Douglas, Andy Lucas, Raj Bajaj, Richard Ashton, Tahirah Sharif, Joel McVeagh, Theo Devaney, Kevin Shen, Momo Yeung, Crystal Yu, Billy Angel","December 5, 2019",2019,"TV-PG","85 min","Children & Family Movies, Dramas, Romantic Movies"
"United States",37.09024,-95.712891,"s6369","TV Show","Brain Games","","Jason Silva"," March 15, 2019",2016,"TV-G","3 Seasons","Docuseries, Science & Nature TV"
"United States",37.09024,-95.712891,"s5913","Movie","The Other One: The Long Strange Trip of Bob Weir","Mike Fleiss","Bob Weir","May 22, 2015",2015,"TV-14","84 min","Documentaries, Music & Musicals"
