locality,year,price
CANTERBURY,2020,2700000.0
CAPE PATERSON,2020,635500.0
CAPE SCHANCK,2020,1095500.0
CAPEL SOUND,2020,580000.0
CARISBROOK,2020,301500.0
CARLTON,2020,1415000.0
CARLTON NORTH,2020,1500000.0
CARNEGIE,2020,1420000.0
CAROLINE SPRINGS,2020,650000.0
CARRUM,2020,830000.0
CARRUM DOWNS,2020,576000.0
CASTERTON,2020,161500.0
CASTLEMAINE,2020,545000.0
CAULFIELD,2020,1811000.0
CAULFIELD EAST,2020,1418000.0
CAULFIELD NORTH,2020,2286000.0
CAULFIELD SOUTH,2020,1750000.0
CHADSTONE,2020,1105000.0
CHARLEMONT,2020,530000.0
CHARLTON,2020,149500.0
CHELSEA,2020,965000.0
CHELSEA HEIGHTS,2020,802000.0
CHELTENHAM,2020,1160000.0
CHELTENHAM EAST,2020,1001000.0
CHELTENHAM NORTH,2020,922500.0
CHEWTON,2020,605000.0
CHILTERN,2020,321000.0
CHIRNSIDE PARK,2020,770500.0
CHURCHILL,2020,226000.0
CLARINDA,2020,854000.0
CLAYTON,2020,1050000.0
CLAYTON NORTH,2020,1235000.0
CLAYTON SOUTH,2020,830000.0
CLIFTON HILL,2020,1375000.0
CLIFTON SPRINGS,2020,518500.0
CLUNES,2020,357500.0
CLYDE,2020,576500.0
CLYDE NORTH,2020,610000.0
COBBLEBANK,2020,510000.0
COBDEN,2020,271000.0
COBRAM,2020,300000.0
COBURG,2020,1095000.0
COBURG EAST,2020,975000.0
COBURG NORTH,2020,912500.0
COCKATOO,2020,610000.0
COHUNA,2020,232500.0
COLAC,2020,350000.0
COLDSTREAM,2020,648000.0
COLERAINE,2020,127000.0
COLLINGWOOD,2020,1158000.0
COOLAROO,2020,477000.0
COONANS HILL,2020,1055000.0
COONGULLA,2020,285000.0
CORINELLA,2020,505000.0
CORIO,2020,390000.0
CORONET BAY,2020,407500.0
CORRYONG,2020,226500.0
COWES,2020,587500.0
COWES WEST,2020,545000.0
CRAIGIEBURN,2020,567500.0
CRANBOURNE,2020,520000.0
CRANBOURNE EAST,2020,583000.0
CRANBOURNE NORTH,2020,589000.0
CRANBOURNE SOUTH,2020,634000.0
CRANBOURNE WEST,2020,550000.0
CREMORNE,2020,1305000.0
CRESWICK,2020,387500.0
CRIB POINT,2020,580000.0
CROYDON,2020,787500.0
CROYDON HILLS,2020,920000.0
CROYDON NORTH,2020,860500.0
CROYDON SOUTH,2020,740000.0
CURLEWIS,2020,570000.0
DALLAS,2020,466000.0
DALYSTON,2020,423000.0
DANDENONG,2020,625000.0
DANDENONG NORTH,2020,640000.0
DARLEY,2020,505000.0
DAYLESFORD,2020,682500.0
DEANSIDE,2020,352500.0
DEEPDENE,2020,3150000.0
DEER PARK,2020,580000.0
DELACOMBE,2020,415000.0
DELAHEY,2020,575000.0
DENNINGTON,2020,392500.0
DERRIMUT,2020,658000.0
DIAMOND CREEK,2020,802000.0
DIGGERS REST,2020,560000.0
DIMBOOLA,2020,154000.0
DINGLEY VILLAGE,2020,930000.0
DINNER PLAIN,2020,572000.0
DONALD,2020,140000.0
DONCASTER,2020,1280000.0
DONCASTER EAST,2020,1250000.0
DONNYBROOK,2020,627500.0
DONVALE,2020,1192500.0
DOREEN,2020,625000.0
DOVETON,2020,498000.0
DROMANA,2020,760000.0
DROUIN,2020,470000.0
DRYSDALE,2020,585000.0
DUNKELD,2020,280000.0
DUNOLLY,2020,209500.0
EAGLE POINT,2020,372000.0
EAGLEHAWK,2020,360000.0
EAGLEMONT,2020,1970000.0
EAST BAIRNSDALE,2020,313500.0
EAST BENDIGO,2020,380000.0
EAST GEELONG,2020,815000.0
EAST MELBOURNE,2020,2350000.0
EAST WARBURTON,2020,509000.0
EASTWOOD,2020,415000.0
ECHUCA,2020,411000.0
EDENHOPE,2020,143000.0
EDITHVALE,2020,1005000.0
EILDON,2020,285000.0
ELLIMINYT,2020,465000.0
ELMORE,2020,235000.0
ELSTERNWICK,2020,2101500.0
ELTHAM,2020,1000000.0
ELTHAM NORTH,2020,1050000.0
ELWOOD,2020,2050000.0
EMERALD,2020,730000.0
ENDEAVOUR HILLS,2020,671000.0
EPPING,2020,576500.0
EPSOM,2020,431000.0
ESSENDON,2020,1485000.0
ESSENDON NORTH,2020,1108000.0
ESSENDON WEST,2020,1287500.0
EUMEMMERRING,2020,550000.0
EUREKA,2020,412500.0
EUROA,2020,360000.0
EYNESBURY,2020,600000.0
FAIRFIELD,2020,1395500.0
FAIRHAVEN,2020,1478000.0
FAWKNER,2020,710000.0
FERNTREE GULLY,2020,750000.0
FERNY CREEK,2020,908000.0
FINGAL,2020,1312500.0
FITZROY,2020,1397500.0
FITZROY NORTH,2020,1595000.0
FIVEWAYS,2020,528500.0
FLEMINGTON,2020,1035000.0
FLINDERS,2020,2085000.0
FLORA HILL,2020,392500.0
FLOWERDALE,2020,400000.0
FOOTSCRAY,2020,880000.0
FOREST HILL,2020,986000.0
FOSTER,2020,387500.0
FRANKSTON,2020,621500.0
FRANKSTON NORTH,2020,450000.0
FRANKSTON SOUTH,2020,860000.0
FRASER RISE,2020,625000.0
FYANSFORD,2020,800500.0
GARDEN CITY,2020,1602500.0
GARDENVALE,2020,1900000.0
GARFIELD,2020,590000.0
GEELONG,2020,902000.0
GEELONG WEST,2020,749000.0
GEMBROOK,2020,680000.0
GISBORNE,2020,810000.0
GLADSTONE PARK,2020,640000.0
GLEN HUNTLY,2020,1295000.0
GLEN IRIS,2020,2125000.0
GLEN WAVERLEY,2020,1295000.0
GLENROWAN,2020,375000.0
GLENROY,2020,740000.0
GOLDEN BEACH,2020,260000.0
GOLDEN POINT (BALLARAT),2020,437500.0
GOLDEN SQUARE,2020,375000.0
GORDON,2020,618000.0
GOUGHS BAY,2020,360000.0
GOWANBRAE,2020,690500.0
GRANTVILLE,2020,440000.0
GREEN LAKE,2020,360000.0
GREENSBOROUGH,2020,850000.0
GREENVALE,2020,718500.0
GROVEDALE,2020,550000.0
HADFIELD,2020,745000.0
HALLAM,2020,600000.0
HALLS GAP,2020,350000.0
HAMILTON,2020,252500.0
HAMLYN HEIGHTS,2020,561000.0
HAMPTON,2020,2000000.0
HAMPTON EAST,2020,1290500.0
HAMPTON PARK,2020,539000.0
HARCOURT,2020,527500.0
HARKNESS,2020,490000.0
HASTINGS,2020,562000.0
HASTINGS WEST,2020,487500.0
HAWTHORN,2020,2492500.0
HAWTHORN EAST,2020,2297500.0
HEALESVILLE,2020,600000.0
HEATHCOTE,2020,372500.0
HEATHERTON,2020,973000.0
HEATHMONT,2020,930000.0
HEIDELBERG,2020,1300000.0
HEIDELBERG HEIGHTS,2020,800000.0
HEIDELBERG WEST,2020,713000.0
HEPBURN,2020,535000.0
HEPBURN SPRINGS,2020,570000.0
HERNE HILL,2020,600000.0
HEYFIELD,2020,230000.0
HEYWOOD,2020,185000.0
HIGHETT,2020,1312500.0
HIGHTON,2020,742500.0
HILLSIDE (MELTON),2020,680000.0
HOPETOUN,2020,150000.0
HOPPERS CROSSING,2020,550000.0
HORSHAM,2020,260000.0
HUGHESDALE,2020,1250000.0
HUNTINGDALE,2020,1067500.0
HUNTLY,2020,388000.0
HURSTBRIDGE,2020,775000.0
INDENTED HEAD,2020,590000.0
INGLEWOOD,2020,212000.0
INVERLOCH,2020,665000.0
INVERMAY PARK,2020,485000.0
IRONBARK,2020,438500.0
IRYMPLE,2020,352000.0
IVANHOE,2020,1630000.0
IVANHOE EAST,2020,2055000.0
JACANA,2020,555000.0
JACKASS FLAT,2020,401000.0
JAN JUC,2020,961000.0
JEERALANG NORTH,2020,241000.0
JEPARIT,2020,110000.0
JUNCTION VILLAGE,2020,515000.0
JUNORTOUN,2020,599000.0
KALIMNA,2020,350000.0
KALKALLO,2020,555000.0
KALLISTA,2020,707500.0
KALORAMA,2020,697500.0
KANGAROO FLAT,2020,380000.0
KANGAROO GROUND SOUTH,2020,970000.0
KANIVA,2020,115000.0
KEALBA,2020,600000.0
KEILOR,2020,880000.0
KEILOR DOWNS,2020,662000.0
KEILOR EAST,2020,841000.0
KEILOR LODGE,2020,757500.0
KEILOR PARK,2020,735000.0
KENNINGTON,2020,426500.0
KENSINGTON,2020,1103500.0
KERANG,2020,197000.0
KEW,2020,2210000.0
KEW EAST,2020,1785000.0
KEW NORTH,2020,1805000.0
KEYSBOROUGH,2020,765500.0
KIALLA,2020,473500.0
KILCUNDA,2020,670000.0
KILLARA (WODONGA),2020,447500.0
KILMORE,2020,475000.0
KILSYTH,2020,680000.0
KILSYTH SOUTH,2020,865000.0
KINGLAKE,2020,600000.0
KINGS PARK,2020,550000.0
KINGSBURY,2020,732500.0
KINGSVILLE,2020,988500.0
KNOXFIELD,2020,810000.0
KOO WEE RUP,2020,535000.0
KOONDROOK,2020,234500.0
KOOYONG,2020,3625000.0
KOROIT,2020,395000.0
KORUMBURRA,2020,379000.0
KURUNJANG,2020,431000.0
KYABRAM,2020,280000.0
KYNETON,2020,614000.0
LAKE BOGA,2020,230000.0
LAKE GARDENS,2020,624000.0
LAKE TYERS BEACH,2020,375000.0
LAKE WENDOUREE,2020,1000000.0
LAKES ENTRANCE,2020,350000.0
LALOR,2020,623500.0
LANCEFIELD,2020,540000.0
LANG LANG,2020,540000.0
LANGWARRIN,2020,660000.0
LARA,2020,535000.0
LARA LAKE,2020,575000.0
LAUNCHING PLACE,2020,572500.0
LAVERTON,2020,560000.0
LAVERTON SOUTH,2020,647500.0
LEITCHVILLE,2020,123500.0
LENEVA,2020,477500.0
LEONGATHA,2020,420000.0
LEOPOLD,2020,535000.0
LILYDALE,2020,720000.0
LINTON,2020,337500.0
LISMORE,2020,220000.0
LOCH SPORT,2020,247000.0
LONG GULLY,2020,299500.0
LONGWARRY,2020,427500.0
LORNE,2020,1460000.0
LOVELY BANKS,2020,563500.0
LOWER PLENTY,2020,905000.0
LUCAS,2020,465000.0
LUCKNOW,2020,314500.0
LYNBROOK,2020,660000.0
LYNDHURST,2020,701500.0
LYSTERFIELD,2020,1009500.0
MACEDON,2020,883000.0
MACLEOD,2020,970000.0
MADDINGLEY,2020,520000.0
MAFFRA,2020,315000.0
MAIDEN GULLY,2020,585000.0
MAIDSTONE,2020,780000.0
MALDON,2020,545000.0
MALLACOOTA,2020,407500.0
MALMSBURY,2020,470000.0
MALVERN,2020,2748000.0
MALVERN EAST,2020,1865000.0
MANIFOLD HEIGHTS,2020,815000.0
MANOR LAKES,2020,570000.0
MANSFIELD,2020,510000.0
MARIBYRNONG,2020,935000.0
MARONG,2020,465000.0
MARSHALL,2020,510000.0
MARYBOROUGH,2020,267000.0
MARYSVILLE,2020,465000.0
MCCRAE,2020,952500.0
MCKENZIE HILL,2020,544500.0
MCKINNON,2020,1680000.0
MCLOUGHLINS BEACH,2020,205000.0
MEADOW HEIGHTS,2020,499000.0
MEENIYAN,2020,349500.0
MELTON,2020,390000.0
MELTON SOUTH,2020,425000.0
MELTON WEST,2020,470000.0
MENTONE,2020,1051000.0
MERBEIN,2020,200000.0
MERINDA PARK,2020,527500.0
MERNDA,2020,570500.0
MERRIJIG (MANSFIELD),2020,619000.0
METUNG,2020,450000.0
MICKLEHAM,2020,569000.0
MIDDLE PARK,2020,2652500.0
MILDURA,2020,336000.0
MILL PARK,2020,690000.0
MILLGROVE,2020,425000.0
MINERS REST,2020,440000.0
MINYIP,2020,75000.0
MIRBOO NORTH,2020,375000.0
MITCHAM,2020,1065000.0
MITCHELL PARK,2020,330000.0
MOE,2020,250000.0
MONBULK,2020,650000.0
MONT ALBERT,2020,2200000.0
MONT ALBERT NORTH,2020,1400000.0
MONTMORENCY,2020,916500.0
MONTROSE,2020,728000.0
MOONEE PONDS,2020,1290000.0
MOORABBIN,2020,1075000.0
MOOROOLBARK,2020,720500.0
MOOROOPNA,2020,265000.0
MORDIALLOC,2020,1045000.0
MORNINGTON,2020,890000.0
MORTLAKE,2020,220000.0
MORWELL,2020,200500.0
MOUNT BEAUTY,2020,317000.0
MOUNT CLEAR,2020,413000.0
MOUNT DANDENONG,2020,791000.0
MOUNT DUNEED,2020,595000.0
MOUNT ELIZA,2020,1301500.0
MOUNT EVELYN,2020,710000.0
MOUNT HELEN,2020,470000.0
MOUNT MACEDON,2020,1043000.0
MOUNT MARTHA,2020,1400500.0
MOUNT PLEASANT,2020,412500.0
MOUNT WAVERLEY,2020,1296500.0
MULGRAVE,2020,834500.0
MURCHISON,2020,291500.0
MURRUMBEENA,2020,1410500.0
MURTOA,2020,136500.0
MYRTLEFORD,2020,382500.0
NAGAMBIE,2020,460000.0
NARRE WARREN,2020,610000.0
NARRE WARREN NORTH,2020,1167500.0
NARRE WARREN SOUTH,2020,660000.0
NATHALIA,2020,250000.0
NEERIM SOUTH,2020,487000.0
NELSON,2020,210000.0
NERRINA,2020,635000.0
NEW GISBORNE,2020,721500.0
NEWBOROUGH,2020,290000.0
NEWCOMB,2020,476000.0
NEWINGTON,2020,735000.0
NEWLANDS ARM,2020,470000.0
NEWPORT,2020,1100000.0
NEWSTEAD,2020,470000.0
NEWTOWN (GREATER GEELONG),2020,945000.0
NHILL,2020,158500.0
NICHOLS POINT,2020,475000.0
NIDDRIE,2020,975000.0
NOBLE PARK,2020,674000.0
NOBLE PARK NORTH,2020,655500.0
NORLANE,2020,372000.0
NORTH BENDIGO,2020,375000.0
NORTH GEELONG,2020,551000.0
NORTH MELBOURNE,2020,1135000.0
NORTH WONTHAGGI,2020,417000.0
NORTHCOTE,2020,1413000.0
NOTTING HILL,2020,940000.0
NUMURKAH,2020,238000.0
NUNAWADING,2020,1039000.0
NYAH WEST,2020,129000.0
NYORA,2020,530000.0
OAK PARK,2020,903000.0
OAKLEIGH,2020,1200000.0
OAKLEIGH EAST,2020,986000.0
OAKLEIGH SOUTH,2020,980000.0
OCEAN GROVE,2020,782000.0
OFFICER,2020,590000.0
OFFICER SOUTH,2020,770000.0
OLINDA,2020,757500.0
OMEO,2020,238000.0
ORBOST,2020,220000.0
ORMOND,2020,1590000.0
OSBORNE,2020,851500.0
OUYEN,2020,121000.0
PAKENHAM,2020,526000.0
PARADISE BEACH,2020,248000.0
PARK ORCHARDS,2020,1515000.0
PARKDALE,2020,1200000.0
PARKVILLE,2020,1725000.0
PASCOE VALE,2020,930000.0
PASCOE VALE SOUTH,2020,1006000.0
PATTERSON GARDENS,2020,970000.0
PATTERSON LAKES,2020,1100000.0
PAYNESVILLE,2020,392500.0
PEARCEDALE,2020,665000.0
PETERBOROUGH,2020,550000.0
PIONEER BAY,2020,355000.0
PLENTY,2020,1202500.0
POINT COOK,2020,667000.0
POINT LONSDALE,2020,880000.0
POREPUNKAH,2020,610000.0
PORT ALBERT,2020,315000.0
PORT FAIRY,2020,663000.0
PORT FRANKLIN,2020,304500.0
PORT MELBOURNE,2020,1525000.0
PORT WELSHPOOL,2020,310000.0
PORTARLINGTON,2020,680000.0
PORTLAND,2020,295000.0
PORTLAND NORTH,2020,507000.0
PORTSEA,2020,2515000.0
PRAHRAN,2020,1632500.0
PRESTON,2020,1026000.0
PRINCES HILL,2020,1600000.0
PYRAMID HILL,2020,117500.0
QUARRY HILL,2020,430000.0
QUEENSCLIFF,2020,990000.0
RAINBOW,2020,82000.0
RAYMOND ISLAND,2020,416500.0
RED CLIFFS,2020,270000.0
REDAN,2020,386500.0
RESEARCH,2020,1179000.0
RESERVOIR,2020,805000.0
RHYLL,2020,579000.0
RICHMOND,2020,1353500.0
RIDDELLS CREEK,2020,680000.0
RINGWOOD,2020,900000.0
RINGWOOD EAST,2020,861000.0
RINGWOOD NORTH,2020,957500.0
RIPPLESIDE,2020,874000.0
ROBINVALE,2020,235000.0
ROCHESTER,2020,237000.0
ROCKBANK,2020,466000.0
ROMSEY,2020,632500.0
ROSANNA,2020,1125000.0
ROSEBUD,2020,590000.0
ROSEBUD SOUTH,2020,782500.0
ROSEDALE,2020,252000.0
ROWVILLE,2020,840000.0
ROXBURGH PARK,2020,574000.0
RUPANYUP,2020,90000.0
RUSHWORTH,2020,226000.0
RUTHERGLEN,2020,350000.0
RYE,2020,792000.0
SAFETY BEACH,2020,885000.0
SAILORS GULLY,2020,275000.0
SALE,2020,345000.0
SAN REMO,2020,597500.0
SANCTUARY LAKES,2020,651000.0
SANDHURST,2020,780000.0
SANDRINGHAM,2020,1831500.0
SANDY POINT,2020,515000.0
SASSAFRAS,2020,770000.0
SAWMILL SETTLEMENT,2020,400000.0
SCORESBY,2020,785000.0
SEA LAKE,2020,106500.0
SEABROOK,2020,652500.0
SEAFORD,2020,694000.0
SEAHOLME,2020,935000.0
SEASPRAY,2020,260000.0
SEBASTOPOL,2020,341000.0
SEDDON,2020,1100000.0
SELBY,2020,720000.0
SEVILLE,2020,626000.0
SEVILLE EAST,2020,600000.0
SEYMOUR,2020,324000.0
SHEPPARTON,2020,310000.0
SHEPPARTON NORTH,2020,379000.0
SHOREHAM,2020,1077000.0
SILVERLEAVES,2020,770000.0
SKENES CREEK,2020,807500.0
SKIPTON,2020,219500.0
SKYE,2020,610000.0
SMITHS BEACH,2020,695000.0
SMYTHESDALE,2020,475000.0
SOLDIERS HILL,2020,560000.0
SOMERS,2020,960000.0
SOMERVILLE,2020,637500.0
SORRENTO,2020,1650000.0
SOUTH DUDLEY,2020,330000.0
SOUTH GEELONG,2020,835000.0
SOUTH KINGSVILLE,2020,991000.0
SOUTH MELBOURNE,2020,1580000.0
SOUTH MORANG,2020,640000.0
SOUTH YARRA,2020,1977500.0
SPOTSWOOD,2020,1000000.0
SPRING GULLY,2020,440000.0
SPRINGVALE,2020,778000.0
SPRINGVALE SOUTH,2020,725000.0
ST ALBANS,2020,600000.0
ST ALBANS PARK,2020,455000.0
ST ANDREWS BEACH,2020,1207500.0
ST ARNAUD,2020,170000.0
ST HELENA,2020,930000.0
ST KILDA,2020,1296500.0
ST KILDA EAST,2020,1640000.0
ST KILDA WEST,2020,2630000.0
ST LEONARDS,2020,570000.0
STANHOPE,2020,196000.0
STAWELL,2020,225500.0
STRATFORD,2020,320000.0
STRATHDALE,2020,508500.0
STRATHFIELDSAYE,2020,535000.0
STRATHMERTON,2020,198000.0
STRATHMORE,2020,1346500.0
STRATHMORE HEIGHTS,2020,835000.0
STRATHTULLOH,2020,527500.0
STUDFIELD,2020,836000.0
SUNBURY,2020,570000.0
SUNDERLAND BAY,2020,525000.0
SUNNYCLIFFS,2020,230000.0
SUNSET STRIP,2020,511000.0
SUNSHINE,2020,755500.0
SUNSHINE NORTH,2020,655000.0
SUNSHINE WEST,2020,655500.0
SURF BEACH,2020,549000.0
SURREY HILLS,2020,1844500.0
SWAN HILL,2020,319500.0
SWAN REACH,2020,417500.0
SYDENHAM,2020,637500.0
SYNDAL,2020,1570000.0
TALLANGATTA,2020,280000.0
TARNEIT,2020,570000.0
TATURA,2020,301500.0
TAWONGA SOUTH,2020,380000.0
TAYLORS HILL,2020,754000.0
TAYLORS LAKES,2020,777500.0
TECOMA,2020,742500.0
TEMPLESTOWE,2020,1371500.0
TEMPLESTOWE LOWER,2020,1191000.0
TERANG,2020,230000.0
THE BASIN,2020,739000.0
THE HONEYSUCKLES,2020,315000.0
THE PATCH,2020,760000.0
THOMASTOWN,2020,622000.0
THOMSON (GREATER GEELONG),2020,435000.0
THORNBURY,2020,1250000.0
THORNHILL PARK,2020,550000.0
TIMBOON,2020,412500.0
TONGALA,2020,235000.0
TOONGABBIE,2020,309500.0
TOORA,2020,300000.0
TOORADIN,2020,755000.0
TOORAK,2020,5200000.0
TOOTGAROOK,2020,675000.0
TORQUAY,2020,870000.0
TRAFALGAR,2020,435000.0
TRARALGON,2020,340000.0
TRARALGON EAST,2020,501500.0
TRAVANCORE,2020,1617500.0
TRENTHAM,2020,620000.0
TRUGANINA,2020,580000.0
TULLAMARINE,2020,628000.0
TYABB,2020,600000.0
UPPER FERNTREE GULLY,2020,735000.0
UPWEY,2020,760500.0
VENTNOR,2020,619500.0
VENUS BAY,2020,375000.0
VERMONT,2020,1000000.0
VERMONT SOUTH,2020,1200000.0
VIEWBANK,2020,985000.0
VIOLET TOWN,2020,328500.0
WAHGUNYAH,2020,309500.0
WALKERVILLE,2020,350000.0
WALLAN,2020,512500.0
WALLAN EAST,2020,480000.0
WANDANA HEIGHTS,2020,827000.0
WANDIN NORTH,2020,715000.0
WANGARATTA,2020,350000.0
WANTIRNA,2020,910500.0
WANTIRNA SOUTH,2020,1014000.0
WARBURTON,2020,543000.0
WARNEET,2020,600000.0
WARRACKNABEAL,2020,140000.0
WARRAGUL,2020,498000.0
WARRANDYTE,2020,992000.0
WARRANWOOD,2020,963500.0
WARRNAMBOOL,2020,415000.0
WATERWAYS,2020,1397500.0
WATSONIA,2020,790000.0
WATSONIA NORTH,2020,795000.0
WATTLE GLEN,2020,810000.0
WAURN PONDS,2020,671000.0
WEDDERBURN,2020,150000.0
WEIR VIEWS,2020,497500.0
WENDOUREE,2020,370000.0
WENDOUREE WEST,2020,300000.0
WERRIBEE,2020,523000.0
WERRIBEE SOUTH,2020,650000.0
WEST FOOTSCRAY,2020,835000.0
WEST MELBOURNE,2020,1215000.0
WEST WODONGA,2020,370000.0
WESTALL,2020,739000.0
WESTGARTH,2020,1566000.0
WESTMEADOWS,2020,610500.0
WHEELERS HILL,2020,1172000.0
WHITE HILLS,2020,350000.0
WHITTINGTON,2020,404000.0
WHITTLESEA,2020,610000.0
WILLIAMS LANDING,2020,685000.0
WILLIAMSTOWN,2020,1370000.0
WILLIAMSTOWN NORTH,2020,897500.0
WIMBLEDON HEIGHTS,2020,435000.0
WINCHELSEA,2020,480000.0
WINDSOR,2020,1350000.0
WINTER VALLEY,2020,470000.0
WODONGA,2020,348000.0
WOLLERT,2020,583000.0
WONGA PARK,2020,1075000.0
WONTHAGGI,2020,390000.0
WOODEND,2020,752500.0
WOOLAMAI WATERS,2020,565000.0
WOORI YALLOCK,2020,552000.0
WURRUK,2020,267000.0
WY YUNG,2020,369500.0
WYCHEPROOF,2020,131000.0
WYNDHAM VALE,2020,485000.0
YACKANDANDAH,2020,440000.0
YALLAMBIE,2020,832500.0
YALLOURN NORTH,2020,205500.0
YARRA GLEN,2020,724000.0
YARRA JUNCTION,2020,595000.0
YARRAGON,2020,414000.0
YARRAM,2020,260000.0
YARRAVILLE,2020,1038500.0
YARRAWONGA,2020,451000.0
YEA,2020,422500.0
YINNAR,2020,292500.0
ABBOTSFORD,2021,1375000.0
ABERFELDIE,2021,1700000.0
AINTREE,2021,717500.0
AIREYS INLET,2021,1522000.0
AIRPORT WEST,2021,889500.0
ALBANVALE,2021,579000.0
ALBERT PARK,2021,2390000.0
ALBION,2021,950000.0
ALEXANDRA,2021,402500.0
ALFREDTON,2021,585000.0
ALLANSFORD,2021,
ALPHINGTON,2021,2600000.0
ALTONA,2021,957500.0
ALTONA EAST,2021,910500.0
ALTONA MEADOWS,2021,640000.0
ALTONA NORTH,2021,865000.0
ANGLESEA,2021,1200000.0
APOLLO BAY,2021,862500.0
ARARAT,2021,286000.0
ARDEER,2021,658000.0
ARMADALE,2021,2197500.0
ARMSTRONG CREEK,2021,597500.0
ASCOT (GREATER BENDIGO),2021,463000.0
ASCOT VALE,2021,1175000.0
ASHBURTON,2021,1650000.0
ASHWOOD,2021,1350000.0
ASPENDALE,2021,1150000.0
ASPENDALE GARDENS,2021,1070000.0
ATTWOOD,2021,880000.0
AVENEL,2021,500000.0
AVOCA,2021,268000.0
AVONDALE HEIGHTS,2021,841000.0
AVONSLEIGH,2021,752000.0
BACCHUS MARSH,2021,555000.0
BADGER CREEK,2021,626500.0
BAIRNSDALE,2021,327000.0
BALACLAVA,2021,1272500.0
BALCOMBE,2021,1458000.0
BALLAN,2021,640000.0
BALLARAT CENTRAL,2021,652500.0
BALLARAT EAST,2021,430000.0
BALLARAT NORTH,2021,542500.0
BALNARRING,2021,1125000.0
BALNARRING BEACH,2021,1248500.0
BALWYN,2021,2450000.0
BALWYN NORTH,2021,2080000.0
BANNOCKBURN,2021,635000.0
BARANDUDA,2021,435000.0
BARNAWARTHA,2021,359000.0
BARWON HEADS,2021,1525500.0
BAXTER,2021,565000.0
BAYSWATER,2021,818000.0
BAYSWATER NORTH,2021,800500.0
BEACONSFIELD,2021,862500.0
BEACONSFIELD UPPER,2021,
BEAUFORT,2021,320000.0
BEAUMARIS,2021,1725000.0
BEECHWORTH,2021,530000.0
BELGRAVE,2021,717000.0
BELGRAVE HEIGHTS,2021,740000.0
BELGRAVE SOUTH,2021,660000.0
BELL PARK,2021,568000.0
BELL POST HILL,2021,540000.0
BELLFIELD (BANYULE),2021,843000.0
BELMONT,2021,710500.0
BENALLA,2021,351500.0
BENDIGO,2021,510000.0
BENTLEIGH,2021,1541500.0
BENTLEIGH EAST,2021,1373500.0
BERWICK,2021,770000.0
BEVERIDGE,2021,616000.0
BIRCHIP,2021,110000.0
BIRREGURRA,2021,891000.0
BITTERN,2021,610000.0
BLACK HILL,2021,595000.0
BLACK ROCK,2021,2450000.0
BLACKBURN,2021,1481000.0
BLACKBURN NORTH,2021,1302000.0
BLACKBURN SOUTH,2021,1232000.0
BLACKWOOD,2021,600000.0
BLAIRGOWRIE,2021,1400000.0
BLIND BIGHT,2021,605000.0
BONBEACH,2021,871500.0
BONNIE DOON,2021,480000.0
BONSHAW,2021,510000.0
BOOLARRA,2021,310000.0
BOORT,2021,235000.0
BORONIA,2021,780000.0
BOTANIC RIDGE,2021,802500.0
BOX HILL,2021,1570000.0
BOX HILL NORTH,2021,1276000.0
BOX HILL SOUTH,2021,1252000.0
BRAYBROOK,2021,707500.0
BREAKWATER,2021,456500.0
BRIAGOLONG,2021,411500.0
BRIAR HILL,2021,911000.0
BRIGHT,2021,819000.0
BRIGHTON,2021,2842500.0
BRIGHTON EAST,2021,1978500.0
BROADFORD,2021,510000.0
BROADMEADOWS,2021,550000.0
BROOKFIELD,2021,495000.0
BROOKLYN,2021,820000.0
BROWN HILL,2021,586500.0
BRUNSWICK,2021,1257000.0
BRUNSWICK EAST,2021,1535000.0
BRUNSWICK WEST,2021,1245500.0
BRUTHEN,2021,282500.0
BULLEEN,2021,1100000.0
BUNDALONG,2021,652500.0
BUNDOORA,2021,810000.0
BUNINYONG,2021,673500.0
BUNYIP,2021,555000.0
BURNSIDE,2021,635000.0
BURNSIDE HEIGHTS,2021,686000.0
BURWOOD,2021,1392500.0
BURWOOD EAST,2021,1170000.0
CAIRNLEA,2021,735000.0
CALIFORNIA GULLY,2021,367000.0
CAMBERWELL,2021,2136000.0
CAMPBELLFIELD,2021,550000.0
CAMPBELLS CREEK,2021,623500.0
CAMPERDOWN,2021,304000.0
CANADIAN,2021,458000.0
CANTERBURY,2021,2830000.0
CAPE PATERSON,2021,668000.0
CAPE SCHANCK,2021,760000.0
CAPEL SOUND,2021,684000.0
CARISBROOK,2021,269500.0
CARLTON,2021,1220000.0
CARLTON NORTH,2021,1500000.0
CARNEGIE,2021,1548000.0
CAROLINE SPRINGS,2021,670000.0
CARRUM,2021,880000.0
CARRUM DOWNS,2021,629000.0
CASTERTON,2021,170000.0
CASTLEMAINE,2021,658500.0
CAULFIELD,2021,1610000.0
CAULFIELD EAST,2021,1752500.0
CAULFIELD NORTH,2021,2100000.0
CAULFIELD SOUTH,2021,1625000.0
CHADSTONE,2021,1048000.0
CHARLEMONT,2021,525000.0
CHARLTON,2021,162000.0
CHELSEA,2021,988000.0
CHELSEA HEIGHTS,2021,940000.0
CHELTENHAM,2021,1232500.0
CHELTENHAM EAST,2021,1115000.0
CHELTENHAM NORTH,2021,999500.0
CHEWTON,2021,803000.0
CHILTERN,2021,295000.0
CHIRNSIDE PARK,2021,805000.0
CHURCHILL,2021,289000.0
CLARINDA,2021,1029000.0
CLAYTON,2021,1070000.0
CLAYTON NORTH,2021,1075000.0
